Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,900000,1552507694264757000,1552507694264757000,1552507694265657000,1552507694265657000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,591000,1552507694265671000,1552507694265671000,1552507694266262000,1552507694266262000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3854000,1552507694266276000,1552507694266276000,1552507694270130000,1552507694270130000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,179000,1552507694270143000,1552507694270143000,1552507694270322000,1552507694270322000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,126000,1552507694270337000,1552507694270337000,1552507694270463000,1552507694270463000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507694302630000,1552507694302630000,1552507694302657000,1552507694302657000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,496000,1552507694302693000,1552507694302693000,1552507694303189000,1552507694303189000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1445000,1552507694303206000,1552507694303206000,1552507694304651000,1552507694304651000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1818000,1552507694304677000,1552507694304677000,1552507694306495000,1552507694306495000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,327000,1552507694306509000,1552507694306509000,1552507694306836000,1552507694306836000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507694190715000,1552507694190715000,1552507694190718000,1552507694190718000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507694190732000,1552507694190732000,1552507694190735000,1552507694190735000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507694184509000,1552507694184509000,1552507694184514000,1552507694184514000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,3000,1552507694184555000,1552507694184555000,1552507694184558000,1552507694184558000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,6093000,1552507694184579000,1552507694184579000,1552507694190672000,1552507694190672000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,39000,1552507694183840000,1552507694183840000,1552507694183879000,1552507694183879000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507694183891000,1552507694183891000,1552507694183894000,1552507694183894000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507694184155000,1552507694184155000,1552507694184184000,1552507694184184000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507694184196000,1552507694184196000,1552507694184199000,1552507694184199000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,71000,1552507694258455000,1552507694258455000,1552507694258526000,1552507694258526000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,636000,1552507694258558000,1552507694258558000,1552507694259194000,1552507694259194000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,112000,1552507694259206000,1552507694259206000,1552507694259318000,1552507694259318000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4209000,1552507694259334000,1552507694259334000,1552507694263543000,1552507694263543000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,905000,1552507694263557000,1552507694263557000,1552507694264462000,1552507694264462000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,53000,1552507694203509000,1552507694203509000,1552507694203562000,1552507694203562000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,216000,1552507694203596000,1552507694203596000,1552507694203812000,1552507694203812000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,747000,1552507694203825000,1552507694203825000,1552507694204572000,1552507694204572000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,342000,1552507694204585000,1552507694204585000,1552507694204927000,1552507694204927000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,3211000,1552507694204946000,1552507694204946000,1552507694208157000,1552507694208157000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,685000,1552507694208171000,1552507694208171000,1552507694208856000,1552507694208856000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,54000,1552507694289038000,1552507694289038000,1552507694289092000,1552507694289092000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,779000,1552507694289121000,1552507694289121000,1552507694289900000,1552507694289900000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,690000,1552507694289912000,1552507694289912000,1552507694290602000,1552507694290602000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,2827000,1552507694290619000,1552507694290619000,1552507694293446000,1552507694293446000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,345000,1552507694293461000,1552507694293461000,1552507694293806000,1552507694293806000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,72000,1552507694219745000,1552507694219745000,1552507694219817000,1552507694219817000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,967000,1552507694219844000,1552507694219844000,1552507694220811000,1552507694220811000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,112000,1552507694220824000,1552507694220824000,1552507694220936000,1552507694220936000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,4214000,1552507694220955000,1552507694220955000,1552507694225169000,1552507694225169000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,578000,1552507694225184000,1552507694225184000,1552507694225762000,1552507694225762000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,901000,1552507694279889000,1552507694279889000,1552507694280790000,1552507694280790000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,901000,1552507694280803000,1552507694280803000,1552507694281704000,1552507694281704000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,5906000,1552507694281716000,1552507694281716000,1552507694287622000,1552507694287622000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,239000,1552507694287634000,1552507694287634000,1552507694287873000,1552507694287873000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,269000,1552507694287889000,1552507694287889000,1552507694288158000,1552507694288158000
L2Loss,tower_0/v/l2_loss/L2Loss_12,/device:GPU:0/stream:all,411000,1552507694174979000,1552507694174979000,1552507694175390000,1552507694175390000
L2Loss,tower_0/v/l2_loss/L2Loss_12,/device:GPU:0/stream:all,4000,1552507694175403000,1552507694175403000,1552507694175407000,1552507694175407000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507694316599000,1552507694316599000,1552507694316601000,1552507694316601000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507694316616000,1552507694316616000,1552507694316618000,1552507694316618000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507694316633000,1552507694316633000,1552507694316635000,1552507694316635000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,6623000,1552507694316650000,1552507694316650000,1552507694323273000,1552507694323273000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4000,1552507694323289000,1552507694323289000,1552507694323293000,1552507694323293000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,455000,1552507694294175000,1552507694294175000,1552507694294630000,1552507694294630000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,900000,1552507694294642000,1552507694294642000,1552507694295542000,1552507694295542000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3717000,1552507694295556000,1552507694295556000,1552507694299273000,1552507694299273000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,130000,1552507694299284000,1552507694299284000,1552507694299414000,1552507694299414000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,52000,1552507694299435000,1552507694299435000,1552507694299487000,1552507694299487000
