Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,907000,1552507691569758000,1552507691569758000,1552507691570665000,1552507691570665000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,591000,1552507691570683000,1552507691570683000,1552507691571274000,1552507691571274000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3965000,1552507691571289000,1552507691571289000,1552507691575254000,1552507691575254000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,169000,1552507691575267000,1552507691575267000,1552507691575436000,1552507691575436000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,130000,1552507691575460000,1552507691575460000,1552507691575590000,1552507691575590000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,26000,1552507691608232000,1552507691608232000,1552507691608258000,1552507691608258000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,496000,1552507691608295000,1552507691608295000,1552507691608791000,1552507691608791000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1451000,1552507691608809000,1552507691608809000,1552507691610260000,1552507691610260000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1824000,1552507691610275000,1552507691610275000,1552507691612099000,1552507691612099000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,328000,1552507691612126000,1552507691612126000,1552507691612454000,1552507691612454000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507691494541000,1552507691494541000,1552507691494543000,1552507691494543000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507691494559000,1552507691494559000,1552507691494561000,1552507691494561000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,4000,1552507691488811000,1552507691488811000,1552507691488815000,1552507691488815000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,3000,1552507691488858000,1552507691488858000,1552507691488861000,1552507691488861000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5617000,1552507691488881000,1552507691488881000,1552507691494498000,1552507691494498000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,36000,1552507691488147000,1552507691488147000,1552507691488183000,1552507691488183000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507691488195000,1552507691488195000,1552507691488198000,1552507691488198000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,28000,1552507691488457000,1552507691488457000,1552507691488485000,1552507691488485000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507691488497000,1552507691488497000,1552507691488500000,1552507691488500000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,72000,1552507691563313000,1552507691563313000,1552507691563385000,1552507691563385000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,638000,1552507691563436000,1552507691563436000,1552507691564074000,1552507691564074000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507691564087000,1552507691564087000,1552507691564197000,1552507691564197000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4311000,1552507691564215000,1552507691564215000,1552507691568526000,1552507691568526000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,904000,1552507691568547000,1552507691568547000,1552507691569451000,1552507691569451000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,52000,1552507691506938000,1552507691506938000,1552507691506990000,1552507691506990000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,209000,1552507691507024000,1552507691507024000,1552507691507233000,1552507691507233000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,744000,1552507691507247000,1552507691507247000,1552507691507991000,1552507691507991000
