Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,912000,1552507688141494000,1552507688141494000,1552507688142406000,1552507688142406000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507688142420000,1552507688142420000,1552507688143012000,1552507688143012000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4073000,1552507688143026000,1552507688143026000,1552507688147099000,1552507688147099000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,178000,1552507688147112000,1552507688147112000,1552507688147290000,1552507688147290000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507688147304000,1552507688147304000,1552507688147432000,1552507688147432000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,29000,1552507688181118000,1552507688181118000,1552507688181147000,1552507688181147000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,499000,1552507688181184000,1552507688181184000,1552507688181683000,1552507688181683000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1441000,1552507688181700000,1552507688181700000,1552507688183141000,1552507688183141000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1951000,1552507688183156000,1552507688183156000,1552507688185107000,1552507688185107000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,327000,1552507688185121000,1552507688185121000,1552507688185448000,1552507688185448000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507688069111000,1552507688069111000,1552507688069113000,1552507688069113000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507688069128000,1552507688069128000,1552507688069130000,1552507688069130000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507688063458000,1552507688063458000,1552507688063463000,1552507688063463000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507688063504000,1552507688063504000,1552507688063506000,1552507688063506000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5542000,1552507688063527000,1552507688063527000,1552507688069069000,1552507688069069000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,37000,1552507688062998000,1552507688062998000,1552507688063035000,1552507688063035000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,2000,1552507688063048000,1552507688063048000,1552507688063050000,1552507688063050000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,27000,1552507688063194000,1552507688063194000,1552507688063221000,1552507688063221000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507688063234000,1552507688063234000,1552507688063237000,1552507688063237000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,74000,1552507688134943000,1552507688134943000,1552507688135017000,1552507688135017000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,639000,1552507688135048000,1552507688135048000,1552507688135687000,1552507688135687000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507688135701000,1552507688135701000,1552507688135811000,1552507688135811000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4431000,1552507688135826000,1552507688135826000,1552507688140257000,1552507688140257000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,915000,1552507688140273000,1552507688140273000,1552507688141188000,1552507688141188000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,49000,1552507688081494000,1552507688081494000,1552507688081543000,1552507688081543000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,196000,1552507688081578000,1552507688081578000,1552507688081774000,1552507688081774000
