Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,911000,1552507693507454000,1552507693507454000,1552507693508365000,1552507693508365000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507693508379000,1552507693508379000,1552507693508971000,1552507693508971000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3965000,1552507693508985000,1552507693508985000,1552507693512950000,1552507693512950000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,173000,1552507693512964000,1552507693512964000,1552507693513137000,1552507693513137000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507693513153000,1552507693513153000,1552507693513281000,1552507693513281000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,28000,1552507693546441000,1552507693546441000,1552507693546469000,1552507693546469000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,501000,1552507693546506000,1552507693546506000,1552507693547007000,1552507693547007000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1441000,1552507693547024000,1552507693547024000,1552507693548465000,1552507693548465000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1904000,1552507693548480000,1552507693548480000,1552507693550384000,1552507693550384000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,327000,1552507693550397000,1552507693550397000,1552507693550724000,1552507693550724000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507693434173000,1552507693434173000,1552507693434175000,1552507693434175000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507693434189000,1552507693434189000,1552507693434192000,1552507693434192000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,4000,1552507693428562000,1552507693428562000,1552507693428566000,1552507693428566000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,3000,1552507693428607000,1552507693428607000,1552507693428610000,1552507693428610000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5499000,1552507693428631000,1552507693428631000,1552507693434130000,1552507693434130000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,38000,1552507693428106000,1552507693428106000,1552507693428144000,1552507693428144000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507693428156000,1552507693428156000,1552507693428159000,1552507693428159000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,27000,1552507693428304000,1552507693428304000,1552507693428331000,1552507693428331000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,2000,1552507693428343000,1552507693428343000,1552507693428345000,1552507693428345000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,71000,1552507693501020000,1552507693501020000,1552507693501091000,1552507693501091000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,637000,1552507693501123000,1552507693501123000,1552507693501760000,1552507693501760000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507693501772000,1552507693501772000,1552507693501882000,1552507693501882000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4331000,1552507693501898000,1552507693501898000,1552507693506229000,1552507693506229000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,910000,1552507693506243000,1552507693506243000,1552507693507153000,1552507693507153000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,50000,1552507693448126000,1552507693448126000,1552507693448176000,1552507693448176000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,196000,1552507693448210000,1552507693448210000,1552507693448406000,1552507693448406000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,1054000,1552507693448421000,1552507693448421000,1552507693449475000,1552507693449475000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,361000,1552507693449489000,1552507693449489000,1552507693449850000,1552507693449850000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,2657000,1552507693449871000,1552507693449871000,1552507693452528000,1552507693452528000
