Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,906000,1552507684308126000,1552507684308126000,1552507684309032000,1552507684309032000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,591000,1552507684309045000,1552507684309045000,1552507684309636000,1552507684309636000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3931000,1552507684309650000,1552507684309650000,1552507684313581000,1552507684313581000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,173000,1552507684313594000,1552507684313594000,1552507684313767000,1552507684313767000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,130000,1552507684313782000,1552507684313782000,1552507684313912000,1552507684313912000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507684346719000,1552507684346719000,1552507684346746000,1552507684346746000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,498000,1552507684346783000,1552507684346783000,1552507684347281000,1552507684347281000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1447000,1552507684347298000,1552507684347298000,1552507684348745000,1552507684348745000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1885000,1552507684348761000,1552507684348761000,1552507684350646000,1552507684350646000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,325000,1552507684350658000,1552507684350658000,1552507684350983000,1552507684350983000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507684235686000,1552507684235686000,1552507684235688000,1552507684235688000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507684235703000,1552507684235703000,1552507684235705000,1552507684235705000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,4000,1552507684229804000,1552507684229804000,1552507684229808000,1552507684229808000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507684229851000,1552507684229851000,1552507684229853000,1552507684229853000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5760000,1552507684229878000,1552507684229878000,1552507684235638000,1552507684235638000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,39000,1552507684228856000,1552507684228856000,1552507684228895000,1552507684228895000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507684229188000,1552507684229188000,1552507684229191000,1552507684229191000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,28000,1552507684229455000,1552507684229455000,1552507684229483000,1552507684229483000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507684229495000,1552507684229495000,1552507684229498000,1552507684229498000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,71000,1552507684301763000,1552507684301763000,1552507684301834000,1552507684301834000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,634000,1552507684301867000,1552507684301867000,1552507684302501000,1552507684302501000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,111000,1552507684302513000,1552507684302513000,1552507684302624000,1552507684302624000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4275000,1552507684302639000,1552507684302639000,1552507684306914000,1552507684306914000
