Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,909000,1552507690794463000,1552507690794463000,1552507690795372000,1552507690795372000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,589000,1552507690795392000,1552507690795392000,1552507690795981000,1552507690795981000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4127000,1552507690796000000,1552507690796000000,1552507690800127000,1552507690800127000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,173000,1552507690800140000,1552507690800140000,1552507690800313000,1552507690800313000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,129000,1552507690800332000,1552507690800332000,1552507690800461000,1552507690800461000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507690834633000,1552507690834633000,1552507690834660000,1552507690834660000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,498000,1552507690834702000,1552507690834702000,1552507690835200000,1552507690835200000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1447000,1552507690835218000,1552507690835218000,1552507690836665000,1552507690836665000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1851000,1552507690836682000,1552507690836682000,1552507690838533000,1552507690838533000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,326000,1552507690838546000,1552507690838546000,1552507690838872000,1552507690838872000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507690715585000,1552507690715585000,1552507690715588000,1552507690715588000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507690715604000,1552507690715604000,1552507690715606000,1552507690715606000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,4000,1552507690709050000,1552507690709050000,1552507690709054000,1552507690709054000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507690709095000,1552507690709095000,1552507690709097000,1552507690709097000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,6398000,1552507690709117000,1552507690709117000,1552507690715515000,1552507690715515000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,39000,1552507690708381000,1552507690708381000,1552507690708420000,1552507690708420000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507690708432000,1552507690708432000,1552507690708435000,1552507690708435000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507690708694000,1552507690708694000,1552507690708723000,1552507690708723000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507690708735000,1552507690708735000,1552507690708738000,1552507690708738000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,70000,1552507690787590000,1552507690787590000,1552507690787660000,1552507690787660000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,636000,1552507690787697000,1552507690787697000,1552507690788333000,1552507690788333000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507690788346000,1552507690788346000,1552507690788456000,1552507690788456000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4374000,1552507690788474000,1552507690788474000,1552507690792848000,1552507690792848000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,904000,1552507690792871000,1552507690792871000,1552507690793775000,1552507690793775000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,54000,1552507690728306000,1552507690728306000,1552507690728360000,1552507690728360000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,214000,1552507690728414000,1552507690728414000,1552507690728628000,1552507690728628000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,744000,1552507690728655000,1552507690728655000,1552507690729399000,1552507690729399000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,337000,1552507690729893000,1552507690729893000,1552507690730230000,1552507690730230000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,3162000,1552507690730252000,1552507690730252000,1552507690733414000,1552507690733414000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,693000,1552507690733431000,1552507690733431000,1552507690734124000,1552507690734124000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,55000,1552507690819903000,1552507690819903000,1552507690819958000,1552507690819958000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,772000,1552507690819992000,1552507690819992000,1552507690820764000,1552507690820764000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,698000,1552507690820779000,1552507690820779000,1552507690821477000,1552507690821477000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,2898000,1552507690821497000,1552507690821497000,1552507690824395000,1552507690824395000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,347000,1552507690824410000,1552507690824410000,1552507690824757000,1552507690824757000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,71000,1552507690745559000,1552507690745559000,1552507690745630000,1552507690745630000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,963000,1552507690745667000,1552507690745667000,1552507690746630000,1552507690746630000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,110000,1552507690746643000,1552507690746643000,1552507690746753000,1552507690746753000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,4468000,1552507690746771000,1552507690746771000,1552507690751239000,1552507690751239000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,580000,1552507690751254000,1552507690751254000,1552507690751834000,1552507690751834000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,909000,1552507690810247000,1552507690810247000,1552507690811156000,1552507690811156000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,900000,1552507690811451000,1552507690811451000,1552507690812351000,1552507690812351000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,6041000,1552507690812369000,1552507690812369000,1552507690818410000,1552507690818410000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,244000,1552507690818425000,1552507690818425000,1552507690818669000,1552507690818669000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,280000,1552507690818689000,1552507690818689000,1552507690818969000,1552507690818969000
L2Loss,tower_0/v/l2_loss/L2Loss_12,/device:GPU:0/stream:all,410000,1552507690699666000,1552507690699666000,1552507690700076000,1552507690700076000
L2Loss,tower_0/v/l2_loss/L2Loss_12,/device:GPU:0/stream:all,3000,1552507690700100000,1552507690700100000,1552507690700103000,1552507690700103000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507690850157000,1552507690850157000,1552507690850159000,1552507690850159000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507690850174000,1552507690850174000,1552507690850176000,1552507690850176000
