Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,908000,1552507694640297000,1552507694640297000,1552507694641205000,1552507694641205000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,590000,1552507694641218000,1552507694641218000,1552507694641808000,1552507694641808000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3877000,1552507694641821000,1552507694641821000,1552507694645698000,1552507694645698000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,174000,1552507694645712000,1552507694645712000,1552507694645886000,1552507694645886000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507694645901000,1552507694645901000,1552507694646029000,1552507694646029000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,28000,1552507694678529000,1552507694678529000,1552507694678557000,1552507694678557000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,497000,1552507694678593000,1552507694678593000,1552507694679090000,1552507694679090000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1451000,1552507694679106000,1552507694679106000,1552507694680557000,1552507694680557000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1856000,1552507694680572000,1552507694680572000,1552507694682428000,1552507694682428000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,328000,1552507694682440000,1552507694682440000,1552507694682768000,1552507694682768000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507694566726000,1552507694566726000,1552507694566729000,1552507694566729000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507694566745000,1552507694566745000,1552507694566748000,1552507694566748000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507694560890000,1552507694560890000,1552507694560895000,1552507694560895000
