Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,910000,1552507687000698000,1552507687000698000,1552507687001608000,1552507687001608000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507687001622000,1552507687001622000,1552507687002214000,1552507687002214000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3962000,1552507687002227000,1552507687002227000,1552507687006189000,1552507687006189000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,176000,1552507687006203000,1552507687006203000,1552507687006379000,1552507687006379000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,132000,1552507687006395000,1552507687006395000,1552507687006527000,1552507687006527000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507687039585000,1552507687039585000,1552507687039612000,1552507687039612000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,496000,1552507687039651000,1552507687039651000,1552507687040147000,1552507687040147000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1457000,1552507687040164000,1552507687040164000,1552507687041621000,1552507687041621000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1901000,1552507687041635000,1552507687041635000,1552507687043536000,1552507687043536000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,332000,1552507687043548000,1552507687043548000,1552507687043880000,1552507687043880000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507686928298000,1552507686928298000,1552507686928300000,1552507686928300000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507686928316000,1552507686928316000,1552507686928318000,1552507686928318000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507686922802000,1552507686922802000,1552507686922807000,1552507686922807000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,3000,1552507686922848000,1552507686922848000,1552507686922851000,1552507686922851000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5382000,1552507686922872000,1552507686922872000,1552507686928254000,1552507686928254000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,39000,1552507686922135000,1552507686922135000,1552507686922174000,1552507686922174000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507686922186000,1552507686922186000,1552507686922189000,1552507686922189000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507686922449000,1552507686922449000,1552507686922478000,1552507686922478000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507686922490000,1552507686922490000,1552507686922493000,1552507686922493000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,72000,1552507686994249000,1552507686994249000,1552507686994321000,1552507686994321000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,640000,1552507686994352000,1552507686994352000,1552507686994992000,1552507686994992000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,112000,1552507686995004000,1552507686995004000,1552507686995116000,1552507686995116000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4350000,1552507686995131000,1552507686995131000,1552507686999481000,1552507686999481000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,908000,1552507686999495000,1552507686999495000,1552507687000403000,1552507687000403000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,51000,1552507686940980000,1552507686940980000,1552507686941031000,1552507686941031000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,201000,1552507686941065000,1552507686941065000,1552507686941266000,1552507686941266000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,744000,1552507686941279000,1552507686941279000,1552507686942023000,1552507686942023000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,360000,1552507686942037000,1552507686942037000,1552507686942397000,1552507686942397000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,2709000,1552507686942416000,1552507686942416000,1552507686945125000,1552507686945125000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,654000,1552507686945139000,1552507686945139000,1552507686945793000,1552507686945793000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,56000,1552507687025445000,1552507687025445000,1552507687025501000,1552507687025501000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,779000,1552507687025531000,1552507687025531000,1552507687026310000,1552507687026310000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,707000,1552507687026323000,1552507687026323000,1552507687027030000,1552507687027030000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,2972000,1552507687027048000,1552507687027048000,1552507687030020000,1552507687030020000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,354000,1552507687030034000,1552507687030034000,1552507687030388000,1552507687030388000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,67000,1552507686956459000,1552507686956459000,1552507686956526000,1552507686956526000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,966000,1552507686956553000,1552507686956553000,1552507686957519000,1552507686957519000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,111000,1552507686957532000,1552507686957532000,1552507686957643000,1552507686957643000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,4070000,1552507686957659000,1552507686957659000,1552507686961729000,1552507686961729000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,577000,1552507686961742000,1552507686961742000,1552507686962319000,1552507686962319000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,910000,1552507687016179000,1552507687016179000,1552507687017089000,1552507687017089000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,907000,1552507687017101000,1552507687017101000,1552507687018008000,1552507687018008000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,5948000,1552507687018019000,1552507687018019000,1552507687023967000,1552507687023967000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,257000,1552507687023985000,1552507687023985000,1552507687024242000,1552507687024242000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,269000,1552507687024257000,1552507687024257000,1552507687024526000,1552507687024526000
L2Loss,tower_0/v/l2_loss/L2Loss_12,/device:GPU:0/stream:all,411000,1552507686913365000,1552507686913365000,1552507686913776000,1552507686913776000
L2Loss,tower_0/v/l2_loss/L2Loss_12,/device:GPU:0/stream:all,3000,1552507686913795000,1552507686913795000,1552507686913798000,1552507686913798000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507687053946000,1552507687053946000,1552507687053948000,1552507687053948000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507687053962000,1552507687053962000,1552507687053964000,1552507687053964000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3000,1552507687053979000,1552507687053979000,1552507687053982000,1552507687053982000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,6900000,1552507687053997000,1552507687053997000,1552507687060897000,1552507687060897000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,5000,1552507687060915000,1552507687060915000,1552507687060920000,1552507687060920000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,455000,1552507687030776000,1552507687030776000,1552507687031231000,1552507687031231000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,906000,1552507687031246000,1552507687031246000,1552507687032152000,1552507687032152000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3954000,1552507687032166000,1552507687032166000,1552507687036120000,1552507687036120000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,134000,1552507687036131000,1552507687036131000,1552507687036265000,1552507687036265000
