Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,914000,1552507687761830000,1552507687761830000,1552507687762744000,1552507687762744000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507687762757000,1552507687762757000,1552507687763349000,1552507687763349000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3848000,1552507687763361000,1552507687763361000,1552507687767209000,1552507687767209000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,173000,1552507687767222000,1552507687767222000,1552507687767395000,1552507687767395000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,129000,1552507687767410000,1552507687767410000,1552507687767539000,1552507687767539000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507687799824000,1552507687799824000,1552507687799851000,1552507687799851000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,498000,1552507687799888000,1552507687799888000,1552507687800386000,1552507687800386000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1447000,1552507687800403000,1552507687800403000,1552507687801850000,1552507687801850000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1850000,1552507687801864000,1552507687801864000,1552507687803714000,1552507687803714000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,329000,1552507687803729000,1552507687803729000,1552507687804058000,1552507687804058000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507687687683000,1552507687687683000,1552507687687685000,1552507687687685000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507687687700000,1552507687687700000,1552507687687702000,1552507687687702000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507687681764000,1552507687681764000,1552507687681769000,1552507687681769000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507687681811000,1552507687681811000,1552507687681813000,1552507687681813000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5800000,1552507687681834000,1552507687681834000,1552507687687634000,1552507687687634000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,38000,1552507687681308000,1552507687681308000,1552507687681346000,1552507687681346000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507687681358000,1552507687681358000,1552507687681361000,1552507687681361000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,27000,1552507687681505000,1552507687681505000,1552507687681532000,1552507687681532000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507687681544000,1552507687681544000,1552507687681547000,1552507687681547000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,70000,1552507687755525000,1552507687755525000,1552507687755595000,1552507687755595000
