Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,908000,1552507684683714000,1552507684683714000,1552507684684622000,1552507684684622000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,591000,1552507684684635000,1552507684684635000,1552507684685226000,1552507684685226000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3933000,1552507684685240000,1552507684685240000,1552507684689173000,1552507684689173000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,175000,1552507684689186000,1552507684689186000,1552507684689361000,1552507684689361000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,123000,1552507684689377000,1552507684689377000,1552507684689500000,1552507684689500000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507684721985000,1552507684721985000,1552507684722012000,1552507684722012000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,499000,1552507684722049000,1552507684722049000,1552507684722548000,1552507684722548000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1447000,1552507684722565000,1552507684722565000,1552507684724012000,1552507684724012000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1850000,1552507684724028000,1552507684724028000,1552507684725878000,1552507684725878000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,327000,1552507684725890000,1552507684725890000,1552507684726217000,1552507684726217000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507684610262000,1552507684610262000,1552507684610265000,1552507684610265000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507684610280000,1552507684610280000,1552507684610282000,1552507684610282000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507684604474000,1552507684604474000,1552507684604479000,1552507684604479000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507684604520000,1552507684604520000,1552507684604522000,1552507684604522000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5677000,1552507684604542000,1552507684604542000,1552507684610219000,1552507684610219000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,38000,1552507684604013000,1552507684604013000,1552507684604051000,1552507684604051000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507684604064000,1552507684604064000,1552507684604067000,1552507684604067000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,27000,1552507684604212000,1552507684604212000,1552507684604239000,1552507684604239000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,2000,1552507684604252000,1552507684604252000,1552507684604254000,1552507684604254000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,72000,1552507684677336000,1552507684677336000,1552507684677408000,1552507684677408000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,634000,1552507684677442000,1552507684677442000,1552507684678076000,1552507684678076000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507684678089000,1552507684678089000,1552507684678199000,1552507684678199000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4272000,1552507684678215000,1552507684678215000,1552507684682487000,1552507684682487000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,913000,1552507684682500000,1552507684682500000,1552507684683413000,1552507684683413000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,52000,1552507684623098000,1552507684623098000,1552507684623150000,1552507684623150000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,211000,1552507684623184000,1552507684623184000,1552507684623395000,1552507684623395000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,738000,1552507684623409000,1552507684623409000,1552507684624147000,1552507684624147000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,361000,1552507684624160000,1552507684624160000,1552507684624521000,1552507684624521000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,2860000,1552507684624541000,1552507684624541000,1552507684627401000,1552507684627401000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,673000,1552507684627415000,1552507684627415000,1552507684628088000,1552507684628088000
