Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,911000,1552507680192228000,1552507680192228000,1552507680193139000,1552507680193139000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,591000,1552507680193152000,1552507680193152000,1552507680193743000,1552507680193743000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3933000,1552507680193756000,1552507680193756000,1552507680197689000,1552507680197689000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,184000,1552507680197703000,1552507680197703000,1552507680197887000,1552507680197887000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,124000,1552507680197902000,1552507680197902000,1552507680198026000,1552507680198026000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507680230857000,1552507680230857000,1552507680230884000,1552507680230884000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,499000,1552507680230920000,1552507680230920000,1552507680231419000,1552507680231419000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1448000,1552507680231443000,1552507680231443000,1552507680232891000,1552507680232891000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1889000,1552507680232906000,1552507680232906000,1552507680234795000,1552507680234795000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,331000,1552507680234808000,1552507680234808000,1552507680235139000,1552507680235139000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507680116217000,1552507680116217000,1552507680116219000,1552507680116219000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507680116234000,1552507680116234000,1552507680116236000,1552507680116236000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507680109874000,1552507680109874000,1552507680109879000,1552507680109879000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,3000,1552507680109920000,1552507680109920000,1552507680109923000,1552507680109923000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,6228000,1552507680109945000,1552507680109945000,1552507680116173000,1552507680116173000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,38000,1552507680109413000,1552507680109413000,1552507680109451000,1552507680109451000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,4000,1552507680109464000,1552507680109464000,1552507680109468000,1552507680109468000
