Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,906000,1552507683931120000,1552507683931120000,1552507683932026000,1552507683932026000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,591000,1552507683932040000,1552507683932040000,1552507683932631000,1552507683932631000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3966000,1552507683932645000,1552507683932645000,1552507683936611000,1552507683936611000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,181000,1552507683936624000,1552507683936624000,1552507683936805000,1552507683936805000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,130000,1552507683936821000,1552507683936821000,1552507683936951000,1552507683936951000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507683969966000,1552507683969966000,1552507683969993000,1552507683969993000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,497000,1552507683970032000,1552507683970032000,1552507683970529000,1552507683970529000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1448000,1552507683970546000,1552507683970546000,1552507683971994000,1552507683971994000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1901000,1552507683972010000,1552507683972010000,1552507683973911000,1552507683973911000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,334000,1552507683973924000,1552507683973924000,1552507683974258000,1552507683974258000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507683856946000,1552507683856946000,1552507683856949000,1552507683856949000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507683856964000,1552507683856964000,1552507683856966000,1552507683856966000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507683851454000,1552507683851454000,1552507683851459000,1552507683851459000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507683851501000,1552507683851501000,1552507683851503000,1552507683851503000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5369000,1552507683851525000,1552507683851525000,1552507683856894000,1552507683856894000
