Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1252000,1552507691181627000,1552507691181627000,1552507691182879000,1552507691182879000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507691182893000,1552507691182893000,1552507691183485000,1552507691183485000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3928000,1552507691183501000,1552507691183501000,1552507691187429000,1552507691187429000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,182000,1552507691187440000,1552507691187440000,1552507691187622000,1552507691187622000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507691187638000,1552507691187638000,1552507691187766000,1552507691187766000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,26000,1552507691224370000,1552507691224370000,1552507691224396000,1552507691224396000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,496000,1552507691224439000,1552507691224439000,1552507691224935000,1552507691224935000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1444000,1552507691224956000,1552507691224956000,1552507691226400000,1552507691226400000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1888000,1552507691226415000,1552507691226415000,1552507691228303000,1552507691228303000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,329000,1552507691228318000,1552507691228318000,1552507691228647000,1552507691228647000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507691103131000,1552507691103131000,1552507691103134000,1552507691103134000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507691103149000,1552507691103149000,1552507691103151000,1552507691103151000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507691097460000,1552507691097460000,1552507691097465000,1552507691097465000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507691097507000,1552507691097507000,1552507691097509000,1552507691097509000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5555000,1552507691097531000,1552507691097531000,1552507691103086000,1552507691103086000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,37000,1552507691097009000,1552507691097009000,1552507691097046000,1552507691097046000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507691097058000,1552507691097058000,1552507691097061000,1552507691097061000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,28000,1552507691097203000,1552507691097203000,1552507691097231000,1552507691097231000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507691097243000,1552507691097243000,1552507691097246000,1552507691097246000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,71000,1552507691175064000,1552507691175064000,1552507691175135000,1552507691175135000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,636000,1552507691175228000,1552507691175228000,1552507691175864000,1552507691175864000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507691175958000,1552507691175958000,1552507691176068000,1552507691176068000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4299000,1552507691176086000,1552507691176086000,1552507691180385000,1552507691180385000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,909000,1552507691180401000,1552507691180401000,1552507691181310000,1552507691181310000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,50000,1552507691115500000,1552507691115500000,1552507691115550000,1552507691115550000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,196000,1552507691115581000,1552507691115581000,1552507691115777000,1552507691115777000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,740000,1552507691115791000,1552507691115791000,1552507691116531000,1552507691116531000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,340000,1552507691116543000,1552507691116543000,1552507691116883000,1552507691116883000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,2929000,1552507691116903000,1552507691116903000,1552507691119832000,1552507691119832000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,651000,1552507691119848000,1552507691119848000,1552507691120499000,1552507691120499000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,56000,1552507691208990000,1552507691208990000,1552507691209046000,1552507691209046000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,783000,1552507691209084000,1552507691209084000,1552507691209867000,1552507691209867000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,704000,1552507691209881000,1552507691209881000,1552507691210585000,1552507691210585000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,2950000,1552507691210605000,1552507691210605000,1552507691213555000,1552507691213555000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,675000,1552507691213569000,1552507691213569000,1552507691214244000,1552507691214244000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,66000,1552507691131706000,1552507691131706000,1552507691131772000,1552507691131772000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,970000,1552507691131807000,1552507691131807000,1552507691132777000,1552507691132777000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,111000,1552507691132789000,1552507691132789000,1552507691132900000,1552507691132900000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,4207000,1552507691132918000,1552507691132918000,1552507691137125000,1552507691137125000
Conv2D,tower_0/v/cg/conv4/conv2d/Conv2D,/device:GPU:0/stream:all,574000,1552507691137140000,1552507691137140000,1552507691137714000,1552507691137714000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,909000,1552507691198980000,1552507691198980000,1552507691199889000,1552507691199889000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,904000,1552507691199903000,1552507691199903000,1552507691200807000,1552507691200807000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,6569000,1552507691200821000,1552507691200821000,1552507691207390000,1552507691207390000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,258000,1552507691207499000,1552507691207499000,1552507691207757000,1552507691207757000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,265000,1552507691207778000,1552507691207778000,1552507691208043000,1552507691208043000
L2Loss,tower_0/v/l2_loss/L2Loss_12,/device:GPU:0/stream:all,628000,1552507691090195000,1552507691090195000,1552507691090823000,1552507691090823000
