Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,907000,1552507685064024000,1552507685064024000,1552507685064931000,1552507685064931000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,590000,1552507685064944000,1552507685064944000,1552507685065534000,1552507685065534000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3882000,1552507685065547000,1552507685065547000,1552507685069429000,1552507685069429000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,177000,1552507685069445000,1552507685069445000,1552507685069622000,1552507685069622000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,131000,1552507685069637000,1552507685069637000,1552507685069768000,1552507685069768000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,26000,1552507685102358000,1552507685102358000,1552507685102384000,1552507685102384000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,496000,1552507685102422000,1552507685102422000,1552507685102918000,1552507685102918000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1447000,1552507685102936000,1552507685102936000,1552507685104383000,1552507685104383000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1861000,1552507685104398000,1552507685104398000,1552507685106259000,1552507685106259000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,327000,1552507685106272000,1552507685106272000,1552507685106599000,1552507685106599000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507684989042000,1552507684989042000,1552507684989045000,1552507684989045000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507684989060000,1552507684989060000,1552507684989063000,1552507684989063000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507684982815000,1552507684982815000,1552507684982820000,1552507684982820000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,3000,1552507684982861000,1552507684982861000,1552507684982864000,1552507684982864000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,6108000,1552507684982885000,1552507684982885000,1552507684988993000,1552507684988993000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,40000,1552507684982143000,1552507684982143000,1552507684982183000,1552507684982183000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,4000,1552507684982196000,1552507684982196000,1552507684982200000,1552507684982200000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507684982460000,1552507684982460000,1552507684982489000,1552507684982489000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507684982501000,1552507684982501000,1552507684982504000,1552507684982504000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,70000,1552507685057684000,1552507685057684000,1552507685057754000,1552507685057754000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,636000,1552507685057786000,1552507685057786000,1552507685058422000,1552507685058422000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,111000,1552507685058434000,1552507685058434000,1552507685058545000,1552507685058545000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4235000,1552507685058568000,1552507685058568000,1552507685062803000,1552507685062803000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,908000,1552507685062817000,1552507685062817000,1552507685063725000,1552507685063725000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,53000,1552507685001909000,1552507685001909000,1552507685001962000,1552507685001962000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,217000,1552507685001996000,1552507685001996000,1552507685002213000,1552507685002213000
