Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,908000,1552507682798401000,1552507682798401000,1552507682799309000,1552507682799309000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507682799322000,1552507682799322000,1552507682799914000,1552507682799914000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3966000,1552507682799929000,1552507682799929000,1552507682803895000,1552507682803895000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,182000,1552507682803907000,1552507682803907000,1552507682804089000,1552507682804089000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,129000,1552507682804105000,1552507682804105000,1552507682804234000,1552507682804234000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,28000,1552507682837242000,1552507682837242000,1552507682837270000,1552507682837270000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,499000,1552507682837308000,1552507682837308000,1552507682837807000,1552507682837807000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1444000,1552507682837823000,1552507682837823000,1552507682839267000,1552507682839267000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1901000,1552507682839281000,1552507682839281000,1552507682841182000,1552507682841182000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,326000,1552507682841196000,1552507682841196000,1552507682841522000,1552507682841522000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507682726127000,1552507682726127000,1552507682726130000,1552507682726130000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507682726144000,1552507682726144000,1552507682726146000,1552507682726146000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507682720334000,1552507682720334000,1552507682720339000,1552507682720339000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507682720381000,1552507682720381000,1552507682720383000,1552507682720383000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5679000,1552507682720404000,1552507682720404000,1552507682726083000,1552507682726083000
