Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,917000,1552507683553708000,1552507683553708000,1552507683554625000,1552507683554625000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,591000,1552507683554640000,1552507683554640000,1552507683555231000,1552507683555231000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3883000,1552507683555244000,1552507683555244000,1552507683559127000,1552507683559127000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,167000,1552507683559139000,1552507683559139000,1552507683559306000,1552507683559306000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507683559322000,1552507683559322000,1552507683559450000,1552507683559450000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,26000,1552507683591966000,1552507683591966000,1552507683591992000,1552507683591992000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,502000,1552507683592030000,1552507683592030000,1552507683592532000,1552507683592532000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1452000,1552507683592548000,1552507683592548000,1552507683594000000,1552507683594000000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1858000,1552507683594013000,1552507683594013000,1552507683595871000,1552507683595871000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,329000,1552507683595885000,1552507683595885000,1552507683596214000,1552507683596214000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507683479642000,1552507683479642000,1552507683479645000,1552507683479645000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507683479659000,1552507683479659000,1552507683479662000,1552507683479662000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,4000,1552507683473423000,1552507683473423000,1552507683473427000,1552507683473427000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507683473470000,1552507683473470000,1552507683473472000,1552507683473472000
