Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1142000,1552507685438394000,1552507685438394000,1552507685439536000,1552507685439536000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507685439555000,1552507685439555000,1552507685440147000,1552507685440147000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3932000,1552507685440161000,1552507685440161000,1552507685444093000,1552507685444093000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,174000,1552507685444114000,1552507685444114000,1552507685444288000,1552507685444288000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507685444306000,1552507685444306000,1552507685444434000,1552507685444434000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507685478332000,1552507685478332000,1552507685478359000,1552507685478359000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,499000,1552507685478399000,1552507685478399000,1552507685478898000,1552507685478898000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1444000,1552507685478916000,1552507685478916000,1552507685480360000,1552507685480360000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1887000,1552507685480377000,1552507685480377000,1552507685482264000,1552507685482264000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,331000,1552507685482284000,1552507685482284000,1552507685482615000,1552507685482615000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507685366010000,1552507685366010000,1552507685366013000,1552507685366013000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507685366027000,1552507685366027000,1552507685366030000,1552507685366030000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,4000,1552507685360556000,1552507685360556000,1552507685360560000,1552507685360560000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507685360602000,1552507685360602000,1552507685360604000,1552507685360604000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5333000,1552507685360631000,1552507685360631000,1552507685365964000,1552507685365964000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,37000,1552507685360105000,1552507685360105000,1552507685360142000,1552507685360142000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507685360154000,1552507685360154000,1552507685360157000,1552507685360157000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,28000,1552507685360298000,1552507685360298000,1552507685360326000,1552507685360326000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,2000,1552507685360337000,1552507685360337000,1552507685360339000,1552507685360339000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,72000,1552507685431992000,1552507685431992000,1552507685432064000,1552507685432064000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,635000,1552507685432101000,1552507685432101000,1552507685432736000,1552507685432736000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,111000,1552507685432756000,1552507685432756000,1552507685432867000,1552507685432867000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4279000,1552507685432885000,1552507685432885000,1552507685437164000,1552507685437164000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,908000,1552507685437181000,1552507685437181000,1552507685438089000,1552507685438089000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,51000,1552507685378509000,1552507685378509000,1552507685378560000,1552507685378560000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,198000,1552507685378591000,1552507685378591000,1552507685378789000,1552507685378789000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,738000,1552507685378803000,1552507685378803000,1552507685379541000,1552507685379541000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,344000,1552507685379555000,1552507685379555000,1552507685379899000,1552507685379899000
