Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,907000,1552507682427183000,1552507682427183000,1552507682428090000,1552507682428090000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,592000,1552507682428105000,1552507682428105000,1552507682428697000,1552507682428697000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3936000,1552507682428710000,1552507682428710000,1552507682432646000,1552507682432646000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,175000,1552507682432658000,1552507682432658000,1552507682432833000,1552507682432833000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507682432849000,1552507682432849000,1552507682432977000,1552507682432977000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,27000,1552507682465791000,1552507682465791000,1552507682465818000,1552507682465818000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,499000,1552507682465854000,1552507682465854000,1552507682466353000,1552507682466353000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1453000,1552507682466371000,1552507682466371000,1552507682467824000,1552507682467824000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1883000,1552507682467839000,1552507682467839000,1552507682469722000,1552507682469722000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,328000,1552507682469735000,1552507682469735000,1552507682470063000,1552507682470063000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507682354744000,1552507682354744000,1552507682354747000,1552507682354747000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507682354762000,1552507682354762000,1552507682354764000,1552507682354764000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5000,1552507682348781000,1552507682348781000,1552507682348786000,1552507682348786000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,2000,1552507682348828000,1552507682348828000,1552507682348830000,1552507682348830000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5848000,1552507682348852000,1552507682348852000,1552507682354700000,1552507682354700000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,38000,1552507682348324000,1552507682348324000,1552507682348362000,1552507682348362000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507682348373000,1552507682348373000,1552507682348376000,1552507682348376000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,28000,1552507682348520000,1552507682348520000,1552507682348548000,1552507682348548000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507682348560000,1552507682348560000,1552507682348563000,1552507682348563000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,70000,1552507682420824000,1552507682420824000,1552507682420894000,1552507682420894000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,636000,1552507682420925000,1552507682420925000,1552507682421561000,1552507682421561000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507682421573000,1552507682421573000,1552507682421683000,1552507682421683000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,4277000,1552507682421698000,1552507682421698000,1552507682425975000,1552507682425975000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,902000,1552507682425988000,1552507682425988000,1552507682426890000,1552507682426890000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,54000,1552507682367387000,1552507682367387000,1552507682367441000,1552507682367441000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,209000,1552507682367475000,1552507682367475000,1552507682367684000,1552507682367684000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,772000,1552507682367699000,1552507682367699000,1552507682368471000,1552507682368471000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,359000,1552507682368484000,1552507682368484000,1552507682368843000,1552507682368843000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,2798000,1552507682368862000,1552507682368862000,1552507682371660000,1552507682371660000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,668000,1552507682371674000,1552507682371674000,1552507682372342000,1552507682372342000
