Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,907000,1552507688526296000,1552507688526296000,1552507688527203000,1552507688527203000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,590000,1552507688527216000,1552507688527216000,1552507688527806000,1552507688527806000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4154000,1552507688527822000,1552507688527822000,1552507688531976000,1552507688531976000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,175000,1552507688532313000,1552507688532313000,1552507688532488000,1552507688532488000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,133000,1552507688532507000,1552507688532507000,1552507688532640000,1552507688532640000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,26000,1552507688566632000,1552507688566632000,1552507688566658000,1552507688566658000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,497000,1552507688566698000,1552507688566698000,1552507688567195000,1552507688567195000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1447000,1552507688567212000,1552507688567212000,1552507688568659000,1552507688568659000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1805000,1552507688568677000,1552507688568677000,1552507688570482000,1552507688570482000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,324000,1552507688570496000,1552507688570496000,1552507688570820000,1552507688570820000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507688447079000,1552507688447079000,1552507688447081000,1552507688447081000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507688447096000,1552507688447096000,1552507688447098000,1552507688447098000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,4000,1552507688441343000,1552507688441343000,1552507688441347000,1552507688441347000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,3000,1552507688441389000,1552507688441389000,1552507688441392000,1552507688441392000
Conv2D,tower_0/v/cg/conv0/conv2d/Conv2D,/device:GPU:0/stream:all,5610000,1552507688441413000,1552507688441413000,1552507688447023000,1552507688447023000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,39000,1552507688440673000,1552507688440673000,1552507688440712000,1552507688440712000
L2Loss,tower_0/v/l2_loss/L2Loss_6,/device:GPU:0/stream:all,3000,1552507688440725000,1552507688440725000,1552507688440728000,1552507688440728000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507688440986000,1552507688440986000,1552507688441015000,1552507688441015000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507688441027000,1552507688441027000,1552507688441030000,1552507688441030000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,72000,1552507688518751000,1552507688518751000,1552507688518823000,1552507688518823000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,637000,1552507688518923000,1552507688518923000,1552507688519560000,1552507688519560000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,110000,1552507688519660000,1552507688519660000,1552507688519770000,1552507688519770000
