tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x27x27)'], ['(192)', ' -t f32 -data_format NHWC'], 0, 485000, 487000, [1552507292039875000, 1552507292039875000, 1552507292040360000, 1552507292040362000], 1]}
tower_0/v/gradients/AddN	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1001)', ' 1:', '(1001)'], ['(1001)', ' -N i: 2 -t f32'], 1000, 13000, 16000, [1552507291970120000, 1552507291970121000, 1552507291970133000, 1552507291970136000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(1)'], ['(11x11x3x64)', ' -t f32'], 1000, 13000, 15000, [1552507291918529000, 1552507291918530000, 1552507291918542000, 1552507291918544000], 1]}
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)', ' 1:', '(128x384x13x13)'], ['(4)'], 0, 1000, 2000, [1552507291956925000, 1552507291956925000, 1552507291956926000, 1552507291956927000], 1]}
tower_0/v/cg/conv0/conv2d/Conv2D	Conv2D	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x3x227x227)', ' 1:', '(11x11x3x64)'], ['(128x64x55x55)', ' -t f32 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1'], 1000, 6460000, 6464000, [1552507291919274000, 1552507291919275000, 1552507291925734000, 1552507291925738000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x1001)'], ['(4096x1001)', ' -t f32 -tr_a 1 -tr_b 0'], 1000, 330000, 332000, [1552507291969396000, 1552507291969397000, 1552507291969726000, 1552507291969728000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(128)', ' -t f32 -Tdim i32'], 1000, 2000, 3000, [1552507291911584000, 1552507291911585000, 1552507291911586000, 1552507291911587000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)', ' 1:', '(4)', ' 2:', '(128x256x13x13)'], ['(3x3x384x256)', ' -t f32 -data_format NHWC -p s -cudnn 1'], 1000, 6058000, 6062000, [1552507291995340000, 1552507291995341000, 1552507292001398000, 1552507292001402000], 1]}
tower_0/v/gradients/AddN_11	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)', ' 1:', '(3x3x192x384)'], ['(3x3x192x384)', ' -N i: 2 -t f32'], 1000, 62000, 65000, [1552507292033793000, 1552507292033794000, 1552507292033855000, 1552507292033858000], 1]}
v/cg/affine2/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1001)', ' -t f32'], 0, 4000, 5000, [1552507291911588000, 1552507291911588000, 1552507291911592000, 1552507291911593000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)', ' 1:', '(1)'], ['(4096x4096)', ' -t f32'], 1000, 879000, 881000, [1552507291912735000, 1552507291912736000, 1552507291913614000, 1552507291913616000], 1]}
tower_0/v/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32'], 0, 12000, 14000, [1552507291927523000, 1552507291927523000, 1552507291927535000, 1552507291927537000], 1]}
tower_0/v/gradients/AddN_9	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x384)', ' 1:', '(3x3x384x384)'], ['(3x3x384x384)', ' -N i: 2 -t f32'], 1000, 112000, 115000, [1552507292021009000, 1552507292021010000, 1552507292021121000, 1552507292021124000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 0, 1000, 3000, [1552507291940136000, 1552507291940136000, 1552507291940137000, 1552507291940139000], 1]}
append_apply_gradient_ops/GradientDescent	NoOp	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(none)'], 0, 1000, 2000, [1552507292057607000, 1552507292057607000, 1552507292057608000, 1552507292057609000], 1]}
_retval_average_loss/Mean_0_0	_Retval	{'/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:', '(1)'], ['(none)'], 1000, 3000, 5000, [1552507291981783000, 1552507291981784000, 1552507291981786000, 1552507291981788000], 1]}
learning_rate_tensor/input	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t f32'], 0, 1000, 3000, [1552507291911577000, 1552507291911577000, 1552507291911578000, 1552507291911580000], 1]}
tower_0/v/cg/conv1/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x27x27)'], ['(128x192x27x27)', ' -t f32'], 1000, 1686000, 1690000, [1552507291937505000, 1552507291937506000, 1552507291939191000, 1552507291939195000], 1]}
tower_0/v/alexnet_synthetic_labels/shape	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t i32'], 0, 1000, 2000, [1552507291911594000, 1552507291911594000, 1552507291911595000, 1552507291911596000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/Shape	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(2)', ' -t i32'], 0, 1000, 2000, [1552507291911612000, 1552507291911612000, 1552507291911613000, 1552507291911614000], 1]}
tower_0/v/cg/conv4/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x256x13x13)'], ['(128x256x13x13)', ' -t f32'], 0, 299000, 301000, [1552507291963318000, 1552507291963318000, 1552507291963617000, 1552507291963619000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_8_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)', ' 1:', '(1)'], ['(3x3x384x256)', ' -t f32'], 0, 53000, 55000, [1552507291919105000, 1552507291919105000, 1552507291919158000, 1552507291919160000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 0, 1000, 3000, [1552507291930178000, 1552507291930178000, 1552507291930179000, 1552507291930181000], 1]}
tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad	MaxPoolGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)', ' 1:', '(128x64x27x27)', ' 2:', '(128x64x27x27)'], ['(128x64x55x55)', ' -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1'], 1000, 2142000, 2146000, [1552507292045464000, 1552507292045465000, 1552507292047606000, 1552507292047610000], 1]}
main_fetch_group/_41	Identity	{'/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:', '(none)'], ['(1)'], 1000, 2000, 7000, [1552507292057683000, 1552507292057684000, 1552507292057685000, 1552507292057690000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_9_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)', ' 1:', '(1)'], ['(256)', ' -t f32'], 1000, 11000, 13000, [1552507291919176000, 1552507291919177000, 1552507291919187000, 1552507291919189000], 1]}
tower_0/v/cg/conv2/conv2d/Conv2D	Conv2D	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x13x13)', ' 1:', '(3x3x192x384)'], ['(128x384x13x13)', ' -t f32 -data_format NHWC -p s -cudnn 1'], 0, 5937000, 5940000, [1552507291940144000, 1552507291940144000, 1552507291946081000, 1552507291946084000], 1]}
tower_0/v/l2_loss/AddN	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(16x1)'], ['(1)', ' -N i: 16 -t f32'], 2000, 31000, 39000, [1552507291925744000, 1552507291925746000, 1552507291925775000, 1552507291925783000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(9216x4096)'], ['(128x9216)', ' -t f32 -tr_a 0 -tr_b 1'], 1000, 2650000, 2653000, [1552507291979015000, 1552507291979016000, 1552507291981665000, 1552507291981668000], 1]}
tower_0/v/l2_loss/L2Loss_2	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(5x5x64x192)'], ['(1)', ' -t f32'], 1000, 35000, 37000, [1552507291918576000, 1552507291918577000, 1552507291918611000, 1552507291918613000], 1]}
v/cg/conv0/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(11x11x3x64)', ' -t f32'], 1000, 2000, 3000, [1552507291911643000, 1552507291911644000, 1552507291911645000, 1552507291911646000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)'], ['(384)', ' -t f32'], 0, 98000, 99000, [1552507291918949000, 1552507291918949000, 1552507291919047000, 1552507291919048000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f32'], 0, 51000, 54000, [1552507291968626000, 1552507291968626000, 1552507291968677000, 1552507291968680000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_6_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x384)', ' 1:', '(1)'], ['(3x3x384x384)', ' -t f32'], 0, 75000, 77000, [1552507291918855000, 1552507291918855000, 1552507291918930000, 1552507291918932000], 1]}
tower_0/v/cg/Reshape/shape	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(2)', ' -t i32'], 200, 700, 2000, [1552507291911624000, 1552507291911624200, 1552507291911624700, 1552507291911626000], 1]}
tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/div_grad/RealDiv	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f32'], 1000, 52000, 54000, [1552507291970463000, 1552507291970464000, 1552507291970515000, 1552507291970517000], 1]}
v/cg/conv2/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(3x3x192x384)', ' -t f32'], 0, 1000, 2000, [1552507291911658000, 1552507291911658000, 1552507291911659000, 1552507291911660000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(4096x4096)'], ['(128x4096)', ' -t f32 -tr_a 0 -tr_b 1'], 0, 1335000, 1338000, [1552507291972220000, 1552507291972220000, 1552507291973555000, 1552507291973558000], 1]}
tower_0/v/gradients/AddN_1	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)', ' 1:', '(4096x1001)'], ['(4096x1001)', ' -N i: 2 -t f32'], 0, 322000, 324000, [1552507291970138000, 1552507291970138000, 1552507291970460000, 1552507291970462000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/zeros_like	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t f32'], 0, 1000, 2000, [1552507291911574000, 1552507291911574000, 1552507291911575000, 1552507291911576000], 1]}
v/cg/conv4/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)'], ['(256)', ' -t f32'], 200, 700, 2000, [1552507291911848000, 1552507291911848200, 1552507291911848700, 1552507291911850000], 1]}
v/cg/affine2/weights	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4096x1001)', ' -t f32'], 0, 2000, 3000, [1552507291911602000, 1552507291911602000, 1552507291911604000, 1552507291911605000], 1]}
v/cg/conv4/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)'], ['(3x3x384x256)', ' -t f32'], 200, 700, 2000, [1552507291911845000, 1552507291911845200, 1552507291911845700, 1552507291911847000], 1]}
tower_0/v/mul/x	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t f32'], 0, 1000, 2000, [1552507291911581000, 1552507291911581000, 1552507291911582000, 1552507291911583000], 1]}
v/cg/conv0/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)'], ['(11x11x3x64)', ' -t f32'], 200, 700, 3000, [1552507291911822000, 1552507291911822200, 1552507291911822700, 1552507291911825000], 1]}
tower_0/v/gradients/AddN_5	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(9216x4096)', ' 1:', '(9216x4096)'], ['(9216x4096)', ' -N i: 2 -t f32'], 1000, 2881000, 2885000, [1552507291981754000, 1552507291981755000, 1552507291984635000, 1552507291984639000], 1]}
PermConstNHWCToNCHW-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 200, 700, 2000, [1552507291911641000, 1552507291911641200, 1552507291911641700, 1552507291911643000], 1]}
tower_0/v/gradients/AddN_10	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(384)'], ['(384)', ' -N i: 2 -t f32'], 0, 13000, 16000, [1552507292033776000, 1552507292033776000, 1552507292033789000, 1552507292033792000], 1]}
v/cg/conv2/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)'], ['(3x3x192x384)', ' -t f32'], 0, 1000, 2000, [1552507291911834000, 1552507291911834000, 1552507291911835000, 1552507291911836000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)', ' 2:', '(384)'], ['(384)', ' -t f32 -use_locking 0'], 1000, 13000, 17000, [1552507292032330000, 1552507292032331000, 1552507292032343000, 1552507292032347000], 1]}
v/cg/affine1/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(4096)', ' -t f32'], 0, 1000, 3000, [1552507291911805000, 1552507291911805000, 1552507291911806000, 1552507291911808000], 1]}
v/cg/conv2/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(384)', ' -t f32'], 0, 2000, 3000, [1552507291911661000, 1552507291911661000, 1552507291911663000, 1552507291911664000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(4096)', ' -t f32 -data_format NHWC'], 0, 36000, 38000, [1552507291970959000, 1552507291970959000, 1552507291970995000, 1552507291970997000], 1]}
v/cg/affine1/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4096)', ' -t f32'], 0, 2000, 3000, [1552507291911615000, 1552507291911615000, 1552507291911617000, 1552507291911618000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)', ' 1:', '(1)', ' 2:', '(3x3x192x384)'], ['(3x3x192x384)', ' -t f32 -use_locking 0'], 1000, 61000, 63000, [1552507292035271000, 1552507292035272000, 1552507292035332000, 1552507292035334000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)', ' 1:', '(1)', ' 2:', '(256)'], ['(256)', ' -t f32 -use_locking 0'], 1000, 14000, 18000, [1552507292020239000, 1552507292020240000, 1552507292020253000, 1552507292020257000], 1]}
tower_0/v/l2_loss/L2Loss_4	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)'], ['(1)', ' -t f32'], 0, 47000, 49000, [1552507291918665000, 1552507291918665000, 1552507291918712000, 1552507291918714000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)'], ['(384)', ' -t f32 -data_format NHWC'], 1000, 259000, 262000, [1552507292011222000, 1552507292011223000, 1552507292011481000, 1552507292011484000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/affine0_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f32'], 1000, 53000, 55000, [1552507291976238000, 1552507291976239000, 1552507291976291000, 1552507291976293000], 1]}
tower_0/v/cg/dropout0/dropout/dropout/Floor	Floor	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f32'], 0, 38000, 40000, [1552507291925832000, 1552507291925832000, 1552507291925870000, 1552507291925872000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4)', ' 1:', '(3x3x192x384)', ' 2:', '(128x384x13x13)'], ['(128x192x13x13)', ' -t f32 -data_format NHWC -p s -cudnn 1'], 0, 5064000, 5068000, [1552507292021126000, 1552507292021126000, 1552507292026190000, 1552507292026194000], 1]}
tower_0/v/cg/conv2/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f32'], 0, 443000, 445000, [1552507291946654000, 1552507291946654000, 1552507291947097000, 1552507291947099000], 1]}
tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x256x6x6)', ' 1:', '(4)'], ['(128x6x6x256)'], 1000, 87000, 89000, [1552507291963911000, 1552507291963912000, 1552507291963998000, 1552507291964000000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)', ' 1:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f32'], 1000, 647000, 650000, [1552507292001406000, 1552507292001407000, 1552507292002053000, 1552507292002056000], 1]}
v/cg/conv4/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(256)', ' -t f32'], 0, 1000, 2000, [1552507291911677000, 1552507291911677000, 1552507291911678000, 1552507291911679000], 1]}
tower_0/v/gradients/AddN_6	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)', ' 1:', '(256)'], ['(256)', ' -N i: 2 -t f32'], 1000, 11000, 14000, [1552507292002058000, 1552507292002059000, 1552507292002069000, 1552507292002072000], 1]}
ConstantFolding/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_recip	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)'], 0, 1000, 2000, [1552507291911571000, 1552507291911571000, 1552507291911572000, 1552507291911573000], 1]}
v/cg/affine2/weights/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)'], ['(4096x1001)', ' -t f32'], 0, 1000, 2000, [1552507291911729000, 1552507291911729000, 1552507291911730000, 1552507291911731000], 1]}
v/cg/conv1/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(5x5x64x192)', ' -t f32'], 0, 2000, 3000, [1552507291911650000, 1552507291911650000, 1552507291911652000, 1552507291911653000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/add	Add	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f32'], 0, 40000, 42000, [1552507291919190000, 1552507291919190000, 1552507291919230000, 1552507291919232000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/weights/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)', ' 1:', '(1)', ' 2:', '(4096x4096)'], ['(4096x4096)', ' -t f32 -use_locking 0'], 0, 1285000, 1289000, [1552507291974948000, 1552507291974948000, 1552507291976233000, 1552507291976237000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t f32'], 200, 700, 2000, [1552507291911609000, 1552507291911609200, 1552507291911609700, 1552507291911611000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)', ' 1:', '(1)', ' 2:', '(192)'], ['(192)', ' -t f32 -use_locking 0'], 0, 12000, 15000, [1552507292049592000, 1552507292049592000, 1552507292049604000, 1552507292049607000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)', ' 1:', '(128x64x55x55)'], ['(128x64x55x55)', ' -t f32'], 0, 1913000, 1916000, [1552507292047674000, 1552507292047674000, 1552507292049587000, 1552507292049590000], 1]}
tower_0/v/cg/conv1/conv2d/Conv2D	Conv2D	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x27x27)', ' 1:', '(5x5x64x192)'], ['(128x192x27x27)', ' -t f32 -data_format NHWC -p s -cudnn 1'], 0, 5012000, 5016000, [1552507291930185000, 1552507291930185000, 1552507291935197000, 1552507291935201000], 1]}
v/cg/affine1/weights/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)'], ['(4096x4096)', ' -t f32'], 0, 1000, 2000, [1552507291911809000, 1552507291911809000, 1552507291911810000, 1552507291911811000], 1]}
tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f32'], 0, 51000, 54000, [1552507291974870000, 1552507291974870000, 1552507291974921000, 1552507291974924000], 1]}
v/cg/conv1/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(5x5x64x192)'], ['(5x5x64x192)', ' -t f32'], 0, 1000, 2000, [1552507291911828000, 1552507291911828000, 1552507291911829000, 1552507291911830000], 1]}
tower_0/v/cg/conv0/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)'], ['(128x64x55x55)', ' -t f32'], 0, 1299000, 1302000, [1552507291927628000, 1552507291927628000, 1552507291928927000, 1552507291928930000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x13x13)', ' 1:', '(4)', ' 2:', '(128x384x13x13)'], ['(3x3x192x384)', ' -t f32 -data_format NHWC -p s -cudnn 1'], 0, 5859000, 5862000, [1552507292026463000, 1552507292026463000, 1552507292032322000, 1552507292032325000], 1]}
tower_0/v/cg/affine2/xw_plus_b/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(4096x1001)'], ['(128x1001)', ' -t f32 -tr_a 0 -tr_b 0'], 0, 369000, 371000, [1552507291968681000, 1552507291968681000, 1552507291969050000, 1552507291969052000], 1]}
tower_0/v/cg/conv3/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f32'], 0, 442000, 444000, [1552507291956476000, 1552507291956476000, 1552507291956918000, 1552507291956920000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x1001)', ' 1:', '(4096x1001)'], ['(128x4096)', ' -t f32 -tr_a 0 -tr_b 1'], 0, 365000, 368000, [1552507291969733000, 1552507291969733000, 1552507291970098000, 1552507291970101000], 1]}
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)', ' 1:', '(128x192x13x13)'], ['(4)'], 200, 700, 1000, [1552507291940141000, 1552507291940141200, 1552507291940141700, 1552507291940142000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x3x227x227)', ' 1:', '(4)', ' 2:', '(128x64x55x55)'], ['(11x11x3x64)', ' -t f32 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1'], 0, 7227000, 7232000, [1552507292050305000, 1552507292050305000, 1552507292057532000, 1552507292057537000], 1]}
tower_0/v/l2_loss/L2Loss_3	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)'], ['(1)', ' -t f32'], 0, 11000, 12000, [1552507291918638000, 1552507291918638000, 1552507291918649000, 1552507291918650000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad	BiasAddGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)'], ['(384)', ' -t f32 -data_format NHWC'], 1000, 258000, 260000, [1552507292026199000, 1552507292026200000, 1552507292026457000, 1552507292026459000], 1]}
