Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,717000,1552507419172730000,1552507419172730000,1552507419173447000,1552507419173447000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2169000,1552507419173460000,1552507419173460000,1552507419175629000,1552507419175629000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2176000,1552507419175646000,1552507419175646000,1552507419177822000,1552507419177822000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,124000,1552507419177834000,1552507419177834000,1552507419177958000,1552507419177958000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,39000,1552507419177975000,1552507419177975000,1552507419178014000,1552507419178014000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3000,1552507419184267000,1552507419184267000,1552507419184270000,1552507419184270000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507419184290000,1552507419184290000,1552507419184292000,1552507419184292000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3000,1552507419184307000,1552507419184307000,1552507419184310000,1552507419184310000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,7134000,1552507419184326000,1552507419184326000,1552507419191460000,1552507419191460000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,5000,1552507419191478000,1552507419191478000,1552507419191483000,1552507419191483000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,86000,1552507419064838000,1552507419064838000,1552507419064924000,1552507419064924000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,215000,1552507419064958000,1552507419064958000,1552507419065173000,1552507419065173000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,768000,1552507419065187000,1552507419065187000,1552507419065955000,1552507419065955000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,379000,1552507419066370000,1552507419066370000,1552507419066749000,1552507419066749000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,2963000,1552507419066768000,1552507419066768000,1552507419069731000,1552507419069731000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,747000,1552507419069746000,1552507419069746000,1552507419070493000,1552507419070493000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,2000,1552507419094536000,1552507419094536000,1552507419094538000,1552507419094538000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,56000,1552507419094551000,1552507419094551000,1552507419094607000,1552507419094607000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,5000,1552507419094620000,1552507419094620000,1552507419094625000,1552507419094625000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,1000,1552507419094637000,1552507419094637000,1552507419094638000,1552507419094638000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,51000,1552507419094650000,1552507419094650000,1552507419094701000,1552507419094701000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,2000,1552507419094712000,1552507419094712000,1552507419094714000,1552507419094714000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,56000,1552507419094725000,1552507419094725000,1552507419094781000,1552507419094781000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,4000,1552507419094793000,1552507419094793000,1552507419094797000,1552507419094797000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,10000,1552507419094808000,1552507419094808000,1552507419094818000,1552507419094818000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,914000,1552507419039123000,1552507419039123000,1552507419040037000,1552507419040037000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,3000,1552507419040049000,1552507419040049000,1552507419040052000,1552507419040052000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,602000,1552507419183564000,1552507419183564000,1552507419184166000,1552507419184166000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,4000,1552507419184184000,1552507419184184000,1552507419184188000,1552507419184188000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,3000,1552507419184200000,1552507419184200000,1552507419184203000,1552507419184203000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507419044502000,1552507419044502000,1552507419044531000,1552507419044531000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507419044543000,1552507419044543000,1552507419044546000,1552507419044546000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1004000,1552507419123993000,1552507419123993000,1552507419124997000,1552507419124997000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,660000,1552507419125011000,1552507419125011000,1552507419125671000,1552507419125671000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4150000,1552507419125685000,1552507419125685000,1552507419129835000,1552507419129835000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,409000,1552507419129850000,1552507419129850000,1552507419130259000,1552507419130259000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,327000,1552507419130280000,1552507419130280000,1552507419130607000,1552507419130607000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,145000,1552507419123746000,1552507419123746000,1552507419123891000,1552507419123891000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,5000,1552507419123914000,1552507419123914000,1552507419123919000,1552507419123919000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,5000,1552507419123933000,1552507419123933000,1552507419123938000,1552507419123938000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,442000,1552507419172204000,1552507419172204000,1552507419172646000,1552507419172646000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,5000,1552507419172663000,1552507419172663000,1552507419172668000,1552507419172668000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,4000,1552507419172680000,1552507419172680000,1552507419172684000,1552507419172684000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,214000,1552507419140896000,1552507419140896000,1552507419141110000,1552507419141110000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,6000,1552507419141126000,1552507419141126000,1552507419141132000,1552507419141132000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,5000,1552507419141143000,1552507419141143000,1552507419141148000,1552507419141148000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,506000,1552507419157565000,1552507419157565000,1552507419158071000,1552507419158071000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1010000,1552507419158084000,1552507419158084000,1552507419159094000,1552507419159094000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4365000,1552507419159108000,1552507419159108000,1552507419163473000,1552507419163473000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,128000,1552507419163770000,1552507419163770000,1552507419163898000,1552507419163898000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,224000,1552507419163915000,1552507419163915000,1552507419164139000,1552507419164139000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,3000,1552507419051031000,1552507419051031000,1552507419051034000,1552507419051034000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507419051050000,1552507419051050000,1552507419051052000,1552507419051052000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,185000,1552507419131703000,1552507419131703000,1552507419131888000,1552507419131888000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1046000,1552507419131918000,1552507419131918000,1552507419132964000,1552507419132964000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,183000,1552507419132977000,1552507419132977000,1552507419133160000,1552507419133160000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,6600000,1552507419133173000,1552507419133173000,1552507419139773000,1552507419139773000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1056000,1552507419139791000,1552507419139791000,1552507419140847000,1552507419140847000
L2Loss,tower_0/v/l2_loss/L2Loss,/device:GPU:0/stream:all,3000,1552507419043868000,1552507419043868000,1552507419043871000,1552507419043871000
L2Loss,tower_0/v/l2_loss/L2Loss,/device:GPU:0/stream:all,3000,1552507419043883000,1552507419043883000,1552507419043886000,1552507419043886000
L2Loss,tower_0/v/l2_loss/L2Loss_14,/device:GPU:0/stream:all,110000,1552507419037256000,1552507419037256000,1552507419037366000,1552507419037366000
L2Loss,tower_0/v/l2_loss/L2Loss_14,/device:GPU:0/stream:all,4000,1552507419037381000,1552507419037381000,1552507419037385000,1552507419037385000
Conv2D,tower_0/v/cg/conv3/conv2d/Conv2D,/device:GPU:0/stream:all,180000,1552507419071557000,1552507419071557000,1552507419071737000,1552507419071737000
Conv2D,tower_0/v/cg/conv3/conv2d/Conv2D,/device:GPU:0/stream:all,1045000,1552507419071764000,1552507419071764000,1552507419072809000,1552507419072809000
Conv2D,tower_0/v/cg/conv3/conv2d/Conv2D,/device:GPU:0/stream:all,183000,1552507419072821000,1552507419072821000,1552507419073004000,1552507419073004000
