Node	Time
39627.21592505855	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine1	affine1_grad	ReluGrad	0.0ms 0TOps 150GBs 0:(128x4096) 1:(128x4096)->(128x4096)
424179.28290398116	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv1	BiasAdd_grad	BiasAddGrad	0.5ms 0TOps 159GBs 0:(128x192x27x27)->(192)
29094.601405152225	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_4_grad	mul	0.0ms 0TOps 172GBs 0:(3x3x192x384) 1:(1)->(3x3x192x384)
656993.9306791569	GPU-0	tower_0	v	cg	affine0	xw_plus_b	MatMul	3.1ms 3TOps 51GBs 0:(128x9216) 1:(9216x4096)->(128x4096)
2674.9997658079624	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv0	conv2d	kernel	ApplyGradientDescent	0.0ms 0TOps 99GBs 0:(11x11x3x64) 1:(1) 2:(11x11x3x64)->(11x11x3x64)
27252.215925058546	GPU-0	tower_0	v	cg	dropout0_1	dropout	dropout	div	0.0ms 0TOps 146GBs 0:(1) 1:(128x4096)->(128x4096)
924.9997658079626	CPU-0	_retval_inc_global_step	AssignAdd_0_1	0.0ms 0TOps 0GBs 0:(1)->(none)
2324.9702576112413	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	Sum	0.0ms 0TOps 0GBs 0:(128) 1:(1)->(1)
2224.9997658079624	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	value	0.0ms 0TOps 0GBs 0:(1) 1:(1) 2:(1)->(1)
2074.9100702576116	GPU-0	tower_0	v	gradients	AddN_8	0.0ms 0TOps 2GBs 0:(384) 1:(384)->(384) -N i: 2
1374.9100702576113	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_7_grad	mul	0.0ms 0TOps 2GBs 0:(384) 1:(1)->(384)
2874.9997658079624	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine0	biases	ApplyGradientDescent	0.0ms 0TOps 16GBs 0:(4096) 1:(1) 2:(4096)->(4096)
296364.7901639344	GPU-0	tower_0	v	gradients	AddN_1	0.3ms 0TOps 157GBs 0:(4096x1001) 1:(4096x1001)->(4096x1001) -N i: 2
1749.0407494145202	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_11_grad	mul	0.0ms 0TOps 18GBs 0:(4096) 1:(1)->(4096)
1974.9997658079624	CPU-0	_retval_average_loss	Mean_0_0	0.0ms 0TOps 0GBs 0:(1)->(none)
846353.6400468386	GPU-0	tower_0	v	l2_loss	L2Loss_10	0.9ms 0TOps 164GBs 0:(9216x4096)->(1)
606929.6398126464	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv2	Relu_grad	ReluGrad	0.6ms 0TOps 156GBs 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13)
1299.9850117096018	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_1_grad	mul	0.0ms 0TOps 0GBs 0:(64) 1:(1)->(64)
17174.999765807963	GPU-0	tower_0	v	cg	dropout0	dropout	dropout	random_uniform	RandomUniform	0.0ms 0TOps 116GBs 0:(2)->(128x4096)
177199.26872131147	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	xentropy	xentropy	0.2ms 0TOps 5GBs 0:(128x1001) 1:(128)->(128)(128x1001)
1524.9100702576116	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_5_grad	mul	0.0ms 0TOps 2GBs 0:(384) 1:(1)->(384)
39117.60866510539	GPU-0	tower_0	v	l2_loss	L2Loss_6	0.0ms 0TOps 126GBs 0:(3x3x384x384)->(1)
298624.999765808	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine2	weights	ApplyGradientDescent	0.3ms 0TOps 157GBs 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001)
29128.405854800934	GPU-0	tower_0	v	l2_loss	L2Loss_8	0.0ms 0TOps 113GBs 0:(3x3x384x256)->(1)
91561.28196721309	GPU-0	tower_0	v	cg	affine2	xw_plus_b	MatMul	0.4ms 3TOps 54GBs 0:(128x4096) 1:(4096x1001)->(128x1001)
2386372.9747072607	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv0	conv2d	Conv2D_grad	Conv2DBackpropFilter	7.2ms 3TOps 25GBs 0:(128x3x227x227) 1:(4) 2:(128x64x55x55)->(11x11x3x64)
26877.215925058546	GPU-0	tower_0	v	gradients	tower_0	v	cg	dropout0	dropout	dropout	mul_grad	Mul	0.0ms 0TOps 148GBs 0:(1) 1:(128x4096)->(128x4096)
978279.23793911	GPU-0	tower_0	v	cg	conv1	Relu	1.0ms 0TOps 139GBs 0:(128x192x27x27)->(128x192x27x27)
22553.17517564403	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine0	xw_plus_b_grad	BiasAddGrad	0.0ms 0TOps 89GBs 0:(128x4096)->(4096)
1192087.7138173303	GPU-0	tower_0	v	cg	mpool0	MaxPool	1.3ms 0TOps 97GBs 0:(128x64x55x55)->(128x64x27x27)
2594.55925058548	GPU-0	tower_0	v	gradients	AddN_15	0.0ms 0TOps 102GBs 0:(11x11x3x64) 1:(11x11x3x64)->(11x11x3x64) -N i: 2
528479.6398126463	GPU-0	tower_0	v	cg	conv2	BiasAdd	0.6ms 0TOps 119GBs 0:(128x384x13x13) 1:(384)->(128x384x13x13)
2031489.1264637006	GPU-0	tower_0	v	gradients	tower_0	v	cg	mpool0	MaxPool_grad	MaxPoolGrad	2.2ms 0TOps 103GBs 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55)
1949.9997658079626	GPU-0	tower_0	v	mul	0.0ms 0TOps 0GBs 0:(1) 1:(1)->(1)
425243.9306791569	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine0	xw_plus_b	MatMul_grad	MatMul	2.8ms 3TOps 56GBs 0:(128x4096) 1:(9216x4096)->(128x9216)
2424.0407494145197	GPU-0	tower_0	v	gradients	AddN_4	0.0ms 0TOps 19GBs 0:(4096) 1:(4096)->(4096) -N i: 2
40202.215925058554	GPU-0	tower_0	v	cg	dropout0	dropout	dropout	mul	0.0ms 0TOps 148GBs 0:(128x4096) 1:(128x4096)->(128x4096)
838395.8791569088	GPU-0	tower_0	v	cg	mpool1	MaxPool	0.9ms 0TOps 99GBs 0:(128x192x27x27)->(128x192x13x13)
7749.999765807963	GPU-0	tower_0	v	alexnet_synthetic_labels	0.0ms 0TOps 0GBs 0:(1) 1:(1) 2:(1)->(128)
17449.999765807963	GPU-0	tower_0	v	cg	dropout0_1	dropout	dropout	random_uniform	RandomUniform	0.0ms 0TOps 114GBs 0:(2)->(128x4096)
27999.999765807966	GPU-0	tower_0	v	cg	dropout0	dropout	dropout	Floor	0.0ms 0TOps 142GBs 0:(128x4096)->(128x4096)
344728.0932084309	GPU-0	tower_0	v	cg	conv4	BiasAdd	0.4ms 0TOps 122GBs 0:(128x256x13x13) 1:(256)->(128x256x13x13)
1260146.5339578455	GPU-0	tower_0	v	cg	conv0	Relu	1.3ms 0TOps 149GBs 0:(128x64x55x55)->(128x64x55x55)
2574.9997658079624	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine2	biases	ApplyGradientDescent	0.0ms 0TOps 4GBs 0:(1001) 1:(1) 2:(1001)->(1001)
18634.168852459017	GPU-0	tower_0	v	l2_loss	L2Loss_2	0.0ms 0TOps 62GBs 0:(5x5x64x192)->(1)
3524.296955503513	GPU-0	tower_0	v	l2_loss	L2Loss_15	0.0ms 0TOps 1GBs 0:(1001)->(1)
2124.9997658079624	GPU-0	tower_0	v	add	0.0ms 0TOps 0GBs 0:(1) 1:(1)->(1)
1924.9850117096016	GPU-0	tower_0	v	gradients	AddN_14	0.0ms 0TOps 0GBs 0:(64) 1:(64)->(64) -N i: 2
1856309.5466042159	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_10_grad	mul	2.0ms 0TOps 154GBs 0:(9216x4096) 1:(1)->(9216x4096)
61764.20281030445	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_6_grad	mul	0.1ms 0TOps 162GBs 0:(3x3x384x384) 1:(1)->(3x3x384x384)
10049.999765807965	CPU-0	global_step	0.0ms 0TOps 0GBs 0:(none)->(1)
5283.677985948478	GPU-0	tower_0	v	l2_loss	L2Loss	0.0ms 0TOps 17GBs 0:(11x11x3x64)->(1)
1760249.999765808	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv0	conv2d	Conv2D_grad	Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer	1.9ms 0TOps 85GBs 0:(128x227x227x3) 1:(4)->(128x3x227x227)
6297.122482435597	GPU-0	tower_0	v	l2_loss	L2Loss_11	0.0ms 0TOps 2GBs 0:(4096)->(1)
576746.5489461358	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv0	BiasAdd_grad	BiasAddGrad	0.6ms 0TOps 162GBs 0:(128x64x55x55)->(64)
