Node	Time
0.0	MEMCPY-0	edge_414_average_loss	Mean	MEMCPYDtoH	0.0ms 0TOps 0GBs(Transfer)->(4 bytes)
0.000524288	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine1	affine1_grad	ReluGrad	0.0ms 0TOps 150GBs 0:(128x4096) 1:(128x4096)->(128x4096)
28.707913728	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv2	conv2d	Conv2D_grad	Conv2DBackpropFilter	5.8ms 5TOps 9GBs 0:(128x192x13x13) 1:(4) 2:(128x384x13x13)->(3x3x192x384)
0.017915712	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv1	BiasAdd_grad	BiasAddGrad	0.5ms 0TOps 159GBs 0:(128x192x27x27)->(192)
0.000663552	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_4_grad	mul	0.0ms 0TOps 172GBs 0:(3x3x192x384) 1:(1)->(3x3x192x384)
9.663676416	GPU-0	tower_0	v	cg	affine0	xw_plus_b	MatMul	3.1ms 3TOps 51GBs 0:(128x9216) 1:(9216x4096)->(128x4096)
1e-09	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv0	conv2d	kernel	ApplyGradientDescent	0.0ms 0TOps 99GBs 0:(11x11x3x64) 1:(1) 2:(11x11x3x64)->(11x11x3x64)
0.000524288	GPU-0	tower_0	v	cg	dropout0_1	dropout	dropout	div	0.0ms 0TOps 146GBs 0:(1) 1:(128x4096)->(128x4096)
1e-09	CPU-0	_retval_inc_global_step	AssignAdd_0_1	0.0ms 0TOps 0GBs 0:(1)->(none)
1.27e-07	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	Sum	0.0ms 0TOps 0GBs 0:(128) 1:(1)->(1)
1e-09	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	value	0.0ms 0TOps 0GBs 0:(1) 1:(1) 2:(1)->(1)
3.84e-07	GPU-0	tower_0	v	gradients	AddN_8	0.0ms 0TOps 2GBs 0:(384) 1:(384)->(384) -N i: 2
3.84e-07	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_7_grad	mul	0.0ms 0TOps 2GBs 0:(384) 1:(1)->(384)
1e-09	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine0	biases	ApplyGradientDescent	0.0ms 0TOps 16GBs 0:(4096) 1:(1) 2:(4096)->(4096)
0.004100096	GPU-0	tower_0	v	gradients	AddN_1	0.3ms 0TOps 157GBs 0:(4096x1001) 1:(4096x1001)->(4096x1001) -N i: 2
4.096e-06	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_11_grad	mul	0.0ms 0TOps 18GBs 0:(4096) 1:(1)->(4096)
1e-09	CPU-0	_retval_average_loss	Mean_0_0	0.0ms 0TOps 0GBs 0:(1)->(none)
0.113246207	GPU-0	tower_0	v	l2_loss	L2Loss_10	0.9ms 0TOps 164GBs 0:(9216x4096)->(1)
0.008306688	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv2	Relu_grad	ReluGrad	0.6ms 0TOps 156GBs 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13)
6.4e-08	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_1_grad	mul	0.0ms 0TOps 0GBs 0:(64) 1:(1)->(64)
1e-09	GPU-0	tower_0	v	cg	dropout0	dropout	dropout	random_uniform	RandomUniform	0.0ms 0TOps 116GBs 0:(2)->(128x4096)
0.00256512256	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	xentropy	xentropy	0.2ms 0TOps 5GBs 0:(128x1001) 1:(128)->(128)(128x1001)
3.84e-07	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_5_grad	mul	0.0ms 0TOps 2GBs 0:(384) 1:(1)->(384)
0.003981311	GPU-0	tower_0	v	l2_loss	L2Loss_6	0.0ms 0TOps 126GBs 0:(3x3x384x384)->(1)
1e-09	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine2	weights	ApplyGradientDescent	0.3ms 0TOps 157GBs 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001)
0.002654207	GPU-0	tower_0	v	l2_loss	L2Loss_8	0.0ms 0TOps 113GBs 0:(3x3x384x256)->(1)
1.049624576	GPU-0	tower_0	v	cg	affine2	xw_plus_b	MatMul	0.4ms 3TOps 54GBs 0:(128x4096) 1:(4096x1001)->(128x1001)
