Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,722000,1552507418143088000,1552507418143088000,1552507418143810000,1552507418143810000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2210000,1552507418143825000,1552507418143825000,1552507418146035000,1552507418146035000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1992000,1552507418146050000,1552507418146050000,1552507418148042000,1552507418148042000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,129000,1552507418148056000,1552507418148056000,1552507418148185000,1552507418148185000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,37000,1552507418148202000,1552507418148202000,1552507418148239000,1552507418148239000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3000,1552507418153229000,1552507418153229000,1552507418153232000,1552507418153232000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507418153250000,1552507418153250000,1552507418153252000,1552507418153252000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507418153268000,1552507418153268000,1552507418153270000,1552507418153270000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,7216000,1552507418153285000,1552507418153285000,1552507418160501000,1552507418160501000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4000,1552507418160523000,1552507418160523000,1552507418160527000,1552507418160527000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,84000,1552507418038818000,1552507418038818000,1552507418038902000,1552507418038902000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,218000,1552507418038936000,1552507418038936000,1552507418039154000,1552507418039154000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,764000,1552507418039167000,1552507418039167000,1552507418039931000,1552507418039931000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,370000,1552507418039944000,1552507418039944000,1552507418040314000,1552507418040314000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,3043000,1552507418040332000,1552507418040332000,1552507418043375000,1552507418043375000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,715000,1552507418043388000,1552507418043388000,1552507418044103000,1552507418044103000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,1000,1552507418068091000,1552507418068091000,1552507418068092000,1552507418068092000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,55000,1552507418068105000,1552507418068105000,1552507418068160000,1552507418068160000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,5000,1552507418068173000,1552507418068173000,1552507418068178000,1552507418068178000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,2000,1552507418068190000,1552507418068190000,1552507418068192000,1552507418068192000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,50000,1552507418068203000,1552507418068203000,1552507418068253000,1552507418068253000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,1000,1552507418068264000,1552507418068264000,1552507418068265000,1552507418068265000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,54000,1552507418068276000,1552507418068276000,1552507418068330000,1552507418068330000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,4000,1552507418068343000,1552507418068343000,1552507418068347000,1552507418068347000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,10000,1552507418068357000,1552507418068357000,1552507418068367000,1552507418068367000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,915000,1552507418013251000,1552507418013251000,1552507418014166000,1552507418014166000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,2000,1552507418014179000,1552507418014179000,1552507418014181000,1552507418014181000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,608000,1552507418152534000,1552507418152534000,1552507418153142000,1552507418153142000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,4000,1552507418153160000,1552507418153160000,1552507418153164000,1552507418153164000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,3000,1552507418153175000,1552507418153175000,1552507418153178000,1552507418153178000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507418018660000,1552507418018660000,1552507418018689000,1552507418018689000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,3000,1552507418018701000,1552507418018701000,1552507418018704000,1552507418018704000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1007000,1552507418096697000,1552507418096697000,1552507418097704000,1552507418097704000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,661000,1552507418097722000,1552507418097722000,1552507418098383000,1552507418098383000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4009000,1552507418098397000,1552507418098397000,1552507418102406000,1552507418102406000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,174000,1552507418102419000,1552507418102419000,1552507418102593000,1552507418102593000
