Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,711000,1552507418482068000,1552507418482068000,1552507418482779000,1552507418482779000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2210000,1552507418482792000,1552507418482792000,1552507418485002000,1552507418485002000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2050000,1552507418485018000,1552507418485018000,1552507418487068000,1552507418487068000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,129000,1552507418487082000,1552507418487082000,1552507418487211000,1552507418487211000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,40000,1552507418487227000,1552507418487227000,1552507418487267000,1552507418487267000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3000,1552507418492286000,1552507418492286000,1552507418492289000,1552507418492289000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507418492309000,1552507418492309000,1552507418492311000,1552507418492311000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507418492326000,1552507418492326000,1552507418492328000,1552507418492328000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,7301000,1552507418492344000,1552507418492344000,1552507418499645000,1552507418499645000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,5000,1552507418499663000,1552507418499663000,1552507418499668000,1552507418499668000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,86000,1552507418376056000,1552507418376056000,1552507418376142000,1552507418376142000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,219000,1552507418376565000,1552507418376565000,1552507418376784000,1552507418376784000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,765000,1552507418376799000,1552507418376799000,1552507418377564000,1552507418377564000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,371000,1552507418377576000,1552507418377576000,1552507418377947000,1552507418377947000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,3045000,1552507418377966000,1552507418377966000,1552507418381011000,1552507418381011000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,714000,1552507418381031000,1552507418381031000,1552507418381745000,1552507418381745000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,2000,1552507418405851000,1552507418405851000,1552507418405853000,1552507418405853000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,58000,1552507418405866000,1552507418405866000,1552507418405924000,1552507418405924000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,5000,1552507418405936000,1552507418405936000,1552507418405941000,1552507418405941000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,1000,1552507418405954000,1552507418405954000,1552507418405955000,1552507418405955000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,53000,1552507418405966000,1552507418405966000,1552507418406019000,1552507418406019000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,2000,1552507418406031000,1552507418406031000,1552507418406033000,1552507418406033000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,58000,1552507418406043000,1552507418406043000,1552507418406101000,1552507418406101000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,4000,1552507418406113000,1552507418406113000,1552507418406117000,1552507418406117000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,11000,1552507418406128000,1552507418406128000,1552507418406139000,1552507418406139000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,914000,1552507418350240000,1552507418350240000,1552507418351154000,1552507418351154000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,2000,1552507418351164000,1552507418351164000,1552507418351166000,1552507418351166000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,607000,1552507418491594000,1552507418491594000,1552507418492201000,1552507418492201000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,4000,1552507418492218000,1552507418492218000,1552507418492222000,1552507418492222000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,2000,1552507418492233000,1552507418492233000,1552507418492235000,1552507418492235000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,29000,1552507418355635000,1552507418355635000,1552507418355664000,1552507418355664000
L2Loss,tower_0/v/l2_loss/L2Loss_8,/device:GPU:0/stream:all,2000,1552507418355676000,1552507418355676000,1552507418355678000,1552507418355678000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1008000,1552507418434082000,1552507418434082000,1552507418435090000,1552507418435090000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,662000,1552507418435103000,1552507418435103000,1552507418435765000,1552507418435765000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4075000,1552507418435780000,1552507418435780000,1552507418439855000,1552507418439855000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,173000,1552507418439873000,1552507418439873000,1552507418440046000,1552507418440046000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,329000,1552507418440064000,1552507418440064000,1552507418440393000,1552507418440393000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,146000,1552507418433846000,1552507418433846000,1552507418433992000,1552507418433992000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,5000,1552507418434009000,1552507418434009000,1552507418434014000,1552507418434014000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv4/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,4000,1552507418434028000,1552507418434028000,1552507418434032000,1552507418434032000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,443000,1552507418481544000,1552507418481544000,1552507418481987000,1552507418481987000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,5000,1552507418482003000,1552507418482003000,1552507418482008000,1552507418482008000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv1/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,3000,1552507418482021000,1552507418482021000,1552507418482024000,1552507418482024000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,218000,1552507418450459000,1552507418450459000,1552507418450677000,1552507418450677000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,6000,1552507418450976000,1552507418450976000,1552507418450982000,1552507418450982000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv3/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,5000,1552507418450996000,1552507418450996000,1552507418451001000,1552507418451001000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,506000,1552507418467515000,1552507418467515000,1552507418468021000,1552507418468021000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1014000,1552507418468034000,1552507418468034000,1552507418469048000,1552507418469048000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,4062000,1552507418469063000,1552507418469063000,1552507418473125000,1552507418473125000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,136000,1552507418473137000,1552507418473137000,1552507418473273000,1552507418473273000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,224000,1552507418473289000,1552507418473289000,1552507418473513000,1552507418473513000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507418362286000,1552507418362286000,1552507418362288000,1552507418362288000
AddN,tower_0/v/l2_loss/AddN,/device:GPU:0/stream:all,2000,1552507418362305000,1552507418362305000,1552507418362307000,1552507418362307000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,187000,1552507418441216000,1552507418441216000,1552507418441403000,1552507418441403000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1048000,1552507418441430000,1552507418441430000,1552507418442478000,1552507418442478000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,183000,1552507418442491000,1552507418442491000,1552507418442674000,1552507418442674000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,6633000,1552507418442687000,1552507418442687000,1552507418449320000,1552507418449320000
Conv2DBackpropInput,tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput,/device:GPU:0/stream:all,1062000,1552507418449337000,1552507418449337000,1552507418450399000,1552507418450399000
L2Loss,tower_0/v/l2_loss/L2Loss,/device:GPU:0/stream:all,3000,1552507418354998000,1552507418354998000,1552507418355001000,1552507418355001000
L2Loss,tower_0/v/l2_loss/L2Loss,/device:GPU:0/stream:all,3000,1552507418355015000,1552507418355015000,1552507418355018000,1552507418355018000
