Op,Node name in TensorFlow model graph,RunMetadata Device,Total time for all kernel launches (microseconds),t0,t1,t2,t3
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,700000,1552507425815396000,1552507425815396000,1552507425816096000,1552507425816096000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2151000,1552507425816109000,1552507425816109000,1552507425818260000,1552507425818260000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,1964000,1552507425818275000,1552507425818275000,1552507425820239000,1552507425820239000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,125000,1552507425820253000,1552507425820253000,1552507425820378000,1552507425820378000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,37000,1552507425820394000,1552507425820394000,1552507425820431000,1552507425820431000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3000,1552507425825363000,1552507425825363000,1552507425825366000,1552507425825366000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,2000,1552507425825384000,1552507425825384000,1552507425825386000,1552507425825386000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,3000,1552507425825401000,1552507425825401000,1552507425825404000,1552507425825404000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,6976000,1552507425825419000,1552507425825419000,1552507425832395000,1552507425832395000
Conv2DBackpropFilter,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter,/device:GPU:0/stream:all,5000,1552507425832414000,1552507425832414000,1552507425832419000,1552507425832419000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,86000,1552507425712912000,1552507425712912000,1552507425712998000,1552507425712998000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,235000,1552507425713030000,1552507425713030000,1552507425713265000,1552507425713265000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,769000,1552507425713279000,1552507425713279000,1552507425714048000,1552507425714048000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,372000,1552507425714060000,1552507425714060000,1552507425714432000,1552507425714432000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,2986000,1552507425714450000,1552507425714450000,1552507425717436000,1552507425717436000
Conv2D,tower_0/v/cg/conv2/conv2d/Conv2D,/device:GPU:0/stream:all,1030000,1552507425717451000,1552507425717451000,1552507425718481000,1552507425718481000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,2000,1552507425742605000,1552507425742605000,1552507425742607000,1552507425742607000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,58000,1552507425742620000,1552507425742620000,1552507425742678000,1552507425742678000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,6000,1552507425742690000,1552507425742690000,1552507425742696000,1552507425742696000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,1000,1552507425742707000,1552507425742707000,1552507425742708000,1552507425742708000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,52000,1552507425742719000,1552507425742719000,1552507425742771000,1552507425742771000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,1000,1552507425742783000,1552507425742783000,1552507425742784000,1552507425742784000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,58000,1552507425742795000,1552507425742795000,1552507425742853000,1552507425742853000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,4000,1552507425742865000,1552507425742865000,1552507425742869000,1552507425742869000
SparseSoftmaxCrossEntropyWithLogits,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,/device:GPU:0/stream:all,10000,1552507425742881000,1552507425742881000,1552507425742891000,1552507425742891000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,916000,1552507425685637000,1552507425685637000,1552507425686553000,1552507425686553000
L2Loss,tower_0/v/l2_loss/L2Loss_10,/device:GPU:0/stream:all,4000,1552507425686565000,1552507425686565000,1552507425686569000,1552507425686569000
BiasAddGrad,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,/device:GPU:0/stream:all,607000,1552507425824672000,1552507425824672000,1552507425825279000,1552507425825279000
