Node	Time
4575785.155555556	GPU-0	tower_0	v	cg	conv0	conv2d	Conv2D	5.9ms 3TOps 30GBs 0:(128x3x227x227) 1:(11x11x3x64)->(128x64x55x55)
11020.000000000004	GPU-0	tower_0	v	gradients	AddN_13	0.0ms 0TOps 111GBs 0:(5x5x64x192) 1:(5x5x64x192)->(5x5x64x192) -N i: 2
12088.6	GPU-0	tower_0	v	mul_11	0.0ms 0TOps 0GBs 0:(256) 1:(1)->(256)
10574.377777777778	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv3	biases	ApplyGradientDescent	0.0ms 0TOps 0GBs 0:(384) 1:(1) 2:(384)->(384)
5746.644444444444	GPU-0	tower_0	v	mul_4	0.0ms 0TOps 120GBs 0:(5x5x64x192) 1:(1)->(5x5x64x192)
1873548.9555555554	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine0	xw_plus_b	MatMul_grad	MatMul_1	2.9ms 3TOps 55GBs 0:(128x9216) 1:(128x4096)->(9216x4096)
18282.288888888892	GPU-0	tower_0	v	cg	affine0	xw_plus_b	0.0ms 0TOps 96GBs 0:(128x4096) 1:(4096)->(128x4096)
38624.911111111105	GPU-0	tower_0	v	gradients	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	value_grad	Select	0.0ms 0TOps 0GBs 0:(1) 1:(1) 2:(1)->(1)
84742.93333333335	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_13_grad	mul	0.1ms 0TOps 0GBs 0:(4096) 1:(1)->(4096)
10912.177777777777	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv1	biases	ApplyGradientDescent	0.0ms 0TOps 0GBs 0:(192) 1:(1) 2:(192)->(192)
4778964.800000001	GPU-0	tower_0	v	cg	conv2	conv2d	Conv2D	5.3ms 5TOps 10GBs 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13)
11758.177777777779	GPU-0	tower_0	v	cg	affine2	xw_plus_b	0.0ms 0TOps 56GBs 0:(128x1001) 1:(1001)->(128x1001)
29173.48888888891	GPU-0	tower_0	v	mul_16	0.2ms 0TOps 147GBs 0:(4096x1001) 1:(1)->(4096x1001)
5343034.0	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv4	conv2d	Conv2D_grad	Conv2DBackpropInput	6.0ms 6TOps 10GBs 0:(4) 1:(3x3x384x256) 2:(128x256x13x13)->(128x384x13x13)
7549672.666666666	GPU-0	tower_0	v	cg	conv3	conv2d	Conv2D	8.4ms 7TOps 9GBs 0:(128x384x13x13) 1:(3x3x384x384)->(128x384x13x13)
16876.3777777778	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv3	conv2d	kernel	ApplyGradientDescent	0.1ms 0TOps 144GBs 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384)
2074.9333333333334	GPU-0	average_loss	Mean	0.0ms 0TOps 0GBs 0:(1) 1:(1)->(1)
23292.466666666667	GPU-0	Cast	0.0ms 0TOps 7GBs 0:(11x11x3x64)->(11x11x3x64) -DstT f16 -SrcT f32
14708.244444444445	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine2	biases	ApplyGradientDescent	0.0ms 0TOps 1GBs 0:(1001) 1:(1) 2:(1001)->(1001)
37208.711111111115	GPU-0	tower_0	v	l2_loss	L2Loss	0.0ms 0TOps 2GBs 0:(11x11x3x64)->(1)
6871.666666666666	GPU-0	tower_0	v	gradients	Cast_1_grad	Cast	0.0ms 0TOps 114GBs 0:(5x5x64x192)->(5x5x64x192) -DstT f32 -SrcT f16
4273256.733333332	GPU-0	tower_0	v	cg	conv1	conv2d	Conv2D	5.1ms 11TOps 19GBs 0:(128x64x27x27) 1:(5x5x64x192)->(128x192x27x27)
4703.399999999994	GPU-0	tower_0	v	gradients	Cast_4_grad	Cast	0.0ms 0TOps 153GBs 0:(3x3x384x256)->(3x3x384x256) -DstT f32 -SrcT f16
5051884.0	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv4	conv2d	Conv2D_grad	Conv2DBackpropFilter	5.7ms 7TOps 10GBs 0:(128x384x13x13) 1:(4) 2:(128x256x13x13)->(3x3x384x256)
69908.77777777778	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_4_grad	mul	0.1ms 0TOps 51GBs 0:(3x3x192x384) 1:(1)->(3x3x192x384)
221124.73333333337	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	xentropy	xentropy	0.2ms 0TOps 4GBs 0:(128x1001) 1:(128)->(128)(128x1001)
12317.444444444445	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_grad	mul	0.0ms 0TOps 13GBs 0:(11x11x3x64) 1:(1)->(11x11x3x64)
107823.40000000002	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv2	BiasAdd_grad	BiasAddGrad	0.3ms 0TOps 108GBs 0:(128x384x13x13)->(384)
10497.155555555555	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv0	Cast_grad	Cast	0.0ms 0TOps 0GBs 0:(64)->(64) -DstT f32 -SrcT f16
14351.91111111111	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine0	biases	ApplyGradientDescent	0.0ms 0TOps 3GBs 0:(4096) 1:(1) 2:(4096)->(4096)
252667.59999999963	GPU-0	tower_0	v	gradients	AddN_5	2.9ms 0TOps 155GBs 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2
1659198.9555555554	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine0	xw_plus_b	MatMul_grad	MatMul	2.7ms 4TOps 59GBs 0:(128x4096) 1:(9216x4096)->(128x9216)
47955.488888888896	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_15_grad	mul	0.1ms 0TOps 0GBs 0:(1001) 1:(1)->(1001)
