tower_0/v/cg/affine0/xw_plus_b	BiasAdd	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(4096)'], ['(128x4096)', ' -t f16 -data_format NHWC'], 1000, 46000, 49000, [1552507523222079000, 1552507523222080000, 1552507523222125000, 1552507523222128000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(1)'], ['(11x11x3x64)', ' -t f32'], 1000, 13000, 15000, [1552507523176725000, 1552507523176726000, 1552507523176738000, 1552507523176740000], 1]}
tower_0/v/cg/conv1/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x27x27)'], ['(128x192x27x27)', ' -t f16'], 1000, 502000, 505000, [1552507523195899000, 1552507523195900000, 1552507523196401000, 1552507523196404000], 1]}
v/cg/conv2/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(3x3x192x384)', ' -t f32'], 0, 2000, 4000, [1552507523166737000, 1552507523166737000, 1552507523166739000, 1552507523166741000], 1]}
tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 31000, 33000, [1552507523185618000, 1552507523185618000, 1552507523185649000, 1552507523185651000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/div	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 31000, 32000, [1552507523223465000, 1552507523223465000, 1552507523223496000, 1552507523223497000], 1]}
tower_0/v/gradients/Cast_4_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)'], ['(3x3x384x256)', ' -DstT f32 -SrcT f16'], 0, 46000, 49000, [1552507523262582000, 1552507523262582000, 1552507523262628000, 1552507523262631000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value	Select	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)', ' 2:', '(1)'], ['(1)', ' -t f32'], 0, 15000, 17000, [1552507523225034000, 1552507523225034000, 1552507523225049000, 1552507523225051000], 1]}
train_ops_group	NoOp	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(none)'], 0, 1000, 1000, [1552507523314092000, 1552507523314092000, 1552507523314093000, 1552507523314093000], 1]}
tower_0/v/l2_loss/L2Loss_5	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(1)', ' -t f32'], 0, 13000, 15000, [1552507523177054000, 1552507523177054000, 1552507523177067000, 1552507523177069000], 1]}
tower_0/v/cg/affine2/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)'], ['(4096x1001)', ' -DstT f16 -SrcT f32'], 0, 170000, 172000, [1552507523167170000, 1552507523167170000, 1552507523167340000, 1552507523167342000], 1]}
tower_0/v/cg/conv1/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)'], ['(192)', ' -DstT f16 -SrcT f32'], 0, 10000, 12000, [1552507523176848000, 1552507523176848000, 1552507523176858000, 1552507523176860000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)', ' 1:', '(1)', ' 2:', '(4096x1001)'], ['(4096x1001)', ' -t f32 -use_locking 0'], 0, 318000, 320000, [1552507523228668000, 1552507523228668000, 1552507523228986000, 1552507523228988000], 1]}
PermConstNCHWToNHWC-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 0, 1000, 2000, [1552507523166699000, 1552507523166699000, 1552507523166700000, 1552507523166701000], 1]}
tower_0/v/gradients/AddN_11	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)', ' 1:', '(3x3x192x384)'], ['(3x3x192x384)', ' -N i: 2 -t f32'], 0, 60000, 63000, [1552507523292770000, 1552507523292770000, 1552507523292830000, 1552507523292833000], 1]}
tower_0/v/l2_loss/L2Loss_4	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)'], ['(1)', ' -t f32'], 0, 138000, 143000, [1552507523176861000, 1552507523176861000, 1552507523176999000, 1552507523177004000], 1]}
inc_global_step/AssignAdd	AssignAdd	{'/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t i64 -use_locking 0'], 0, 4000, 6000, [1552507523314210000, 1552507523314210000, 1552507523314214000, 1552507523314216000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128)', ' 1:', '(128x1001)'], ['(128x1001)', ' -t f32'], 0, 16000, 19000, [1552507523224190000, 1552507523224190000, 1552507523224206000, 1552507523224209000], 1]}
tower_0/v/gradients/Cast_2_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)'], ['(3x3x192x384)', ' -DstT f32 -SrcT f16'], 1000, 37000, 39000, [1552507523291508000, 1552507523291509000, 1552507523291545000, 1552507523291547000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Const_1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t i32'], 0, 1000, 4000, [1552507523166640000, 1552507523166640000, 1552507523166641000, 1552507523166644000], 1]}
tower_0/v/gradients/AddN_6	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)', ' 1:', '(256)'], ['(256)', ' -N i: 2 -t f32'], 1000, 14000, 17000, [1552507523278954000, 1552507523278955000, 1552507523278968000, 1552507523278971000], 1]}
tower_0/v/gradients/AddN_12	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)', ' 1:', '(192)'], ['(192)', ' -N i: 2 -t f32'], 1000, 12000, 14000, [1552507523305777000, 1552507523305778000, 1552507523305789000, 1552507523305791000], 1]}
average_loss/Mean	Mean	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32 -Tidx i32 -keep_dims b: 0'], 0, 2000, 4000, [1552507523229807000, 1552507523229807000, 1552507523229809000, 1552507523229811000], 1]}
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(11x11x3x64)', ' 1:', '(128x227x227x3)'], ['(4)'], 0, 1000, 3000, [1552507523177771000, 1552507523177771000, 1552507523177772000, 1552507523177774000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul_1	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x1001)'], ['(4096x1001)', ' -t f16 -tr_a 1 -tr_b 0'], 0, 361000, 363000, [1552507523224309000, 1552507523224309000, 1552507523224670000, 1552507523224672000], 1]}
tower_0/v/l2_loss/L2Loss_10	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(9216x4096)'], ['(1)', ' -t f32'], 0, 2920000, 2922000, [1552507523168559000, 1552507523168559000, 1552507523171479000, 1552507523171481000], 1]}
tower_0/v/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32'], 0, 12000, 13000, [1552507523185603000, 1552507523185603000, 1552507523185615000, 1552507523185616000], 1]}
learning_rate_tensor/input	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t f32'], 0, 1000, 2000, [1552507523166649000, 1552507523166649000, 1552507523166650000, 1552507523166651000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum	Sum	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128)', ' 1:', '(1)'], ['(1)', ' -t f32 -Tidx i32 -keep_dims b: 0'], 0, 18000, 20000, [1552507523224211000, 1552507523224211000, 1552507523224229000, 1552507523224231000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1001)', ' 1:', '(1)', ' 2:', '(1001)'], ['(1001)', ' -t f32 -use_locking 0'], 0, 15000, 18000, [1552507523228648000, 1552507523228648000, 1552507523228663000, 1552507523228666000], 1]}
PermConstNHWCToNCHW-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 200, 700, 1000, [1552507523166718000, 1552507523166718200, 1552507523166718700, 1552507523166719000], 1]}
tower_0/v/gradients/AddN_13	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(5x5x64x192)', ' 1:', '(5x5x64x192)'], ['(5x5x64x192)', ' -N i: 2 -t f32'], 0, 33000, 36000, [1552507523305793000, 1552507523305793000, 1552507523305826000, 1552507523305829000], 1]}
tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad	MaxPoolGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)', ' 1:', '(128x64x27x27)', ' 2:', '(128x64x27x27)'], ['(128x64x55x55)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1'], 0, 1447000, 1453000, [1552507523302598000, 1552507523302598000, 1552507523304045000, 1552507523304051000], 1]}
tower_0/v/cg/conv2/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f16'], 0, 230000, 232000, [1552507523203069000, 1552507523203069000, 1552507523203299000, 1552507523203301000], 1]}
v/cg/conv1/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)'], ['(192)', ' -t f32'], 200, 700, 1000, [1552507523166947000, 1552507523166947200, 1552507523166947700, 1552507523166948000], 1]}
tower_0/v/cg/affine0/affine0	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 14000, 16000, [1552507523222129000, 1552507523222129000, 1552507523222143000, 1552507523222145000], 1]}
tower_0/v/alexnet_synthetic_labels/min	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t i32'], 0, 1000, 2000, [1552507523166674000, 1552507523166674000, 1552507523166675000, 1552507523166676000], 1]}
v/cg/affine2/weights	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4096x1001)', ' -t f32'], 0, 2000, 3000, [1552507523166679000, 1552507523166679000, 1552507523166681000, 1552507523166682000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)', ' 1:', '(1)', ' 2:', '(256)'], ['(256)', ' -t f32 -use_locking 0'], 0, 12000, 14000, [1552507523290178000, 1552507523290178000, 1552507523290190000, 1552507523290192000], 1]}
tower_0/v/mul_10	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)', ' 1:', '(1)'], ['(3x3x384x256)', ' -t f32'], 0, 56000, 58000, [1552507523279677000, 1552507523279677000, 1552507523279733000, 1552507523279735000], 1]}
tower_0/v/cg/dropout0/dropout/dropout/Floor	Floor	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 27000, 29000, [1552507523183662000, 1552507523183662000, 1552507523183689000, 1552507523183691000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims/dim	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t i32'], 0, 1000, 2000, [1552507523166664000, 1552507523166664000, 1552507523166665000, 1552507523166666000], 1]}
tower_0/v/mul_9	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)'], ['(384)', ' -t f32'], 0, 11000, 13000, [1552507523291550000, 1552507523291550000, 1552507523291561000, 1552507523291563000], 1]}
tower_0/v/gradients/AddN	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1001)', ' 1:', '(1001)'], ['(1001)', ' -N i: 2 -t f32'], 0, 13000, 16000, [1552507523225307000, 1552507523225307000, 1552507523225320000, 1552507523225323000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_grad/RealDiv	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32'], 1000, 27000, 29000, [1552507523177519000, 1552507523177520000, 1552507523177546000, 1552507523177548000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x9216)', ' 1:', '(128x4096)'], ['(9216x4096)', ' -t f16 -tr_a 1 -tr_b 0'], 1000, 3010000, 3013000, [1552507523232185000, 1552507523232186000, 1552507523235195000, 1552507523235198000], 1]}
v/cg/affine1/weights/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)'], ['(4096x4096)', ' -t f32'], 0, 1000, 2000, [1552507523166806000, 1552507523166806000, 1552507523166807000, 1552507523166808000], 1]}
inc_global_step/AssignAdd/value	Const	{'/job:localhost/replica:0/task:0/device:CPU:0': [[' 0:(none)'], ['(1)', ' -t i64'], 1000, 4000, 5000, [1552507523314203000, 1552507523314204000, 1552507523314207000, 1552507523314208000], 1]}
v/cg/affine1/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(4096)', ' -t f32'], 200, 700, 2000, [1552507523166803000, 1552507523166803200, 1552507523166803700, 1552507523166805000], 1]}
v/cg/conv0/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(64)', ' -t f32'], 0, 1000, 2000, [1552507523166724000, 1552507523166724000, 1552507523166725000, 1552507523166726000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/affine1/weights/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)', ' 1:', '(1)', ' 2:', '(4096x4096)'], ['(4096x4096)', ' -t f32 -use_locking 0'], 0, 1283000, 1287000, [1552507523237998000, 1552507523237998000, 1552507523239281000, 1552507523239285000], 1]}
v/cg/conv3/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(384)', ' -t f32'], 200, 700, 2000, [1552507523166958000, 1552507523166958200, 1552507523166958700, 1552507523166960000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/Cast_1_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(4096)', ' -DstT f32 -SrcT f16'], 1000, 15000, 18000, [1552507523239287000, 1552507523239288000, 1552507523239302000, 1552507523239305000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_5_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)'], ['(384)', ' -t f32'], 0, 162000, 168000, [1552507523176943000, 1552507523176943000, 1552507523177105000, 1552507523177111000], 1]}
tower_0/v/cg/affine1/xw_plus_b/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(4096x4096)'], ['(128x4096)', ' -t f16 -tr_a 0 -tr_b 0'], 0, 1159000, 1163000, [1552507523222228000, 1552507523222228000, 1552507523223387000, 1552507523223391000], 1]}
tower_0/v/cg/conv2/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(384)', ' -DstT f16 -SrcT f32'], 0, 10000, 12000, [1552507523177071000, 1552507523177071000, 1552507523177081000, 1552507523177083000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_3_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)', ' 1:', '(1)'], ['(192)', ' -t f32'], 0, 148000, 155000, [1552507523176741000, 1552507523176741000, 1552507523176889000, 1552507523176896000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv4/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(256)'], ['(256)', ' -DstT f32 -SrcT f16'], 0, 11000, 13000, [1552507523262567000, 1552507523262567000, 1552507523262578000, 1552507523262580000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)', ' 1:', '(1)', ' 2:', '(192)'], ['(192)', ' -t f32 -use_locking 0'], 0, 12000, 14000, [1552507523313946000, 1552507523313946000, 1552507523313958000, 1552507523313960000], 1]}
tower_0/v/mul_16	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x1001)', ' 1:', '(1)'], ['(4096x1001)', ' -t f32'], 0, 222000, 224000, [1552507523225722000, 1552507523225722000, 1552507523225944000, 1552507523225946000], 1]}
tower_0/v/mul_15	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)', ' 1:', '(1)'], ['(4096)', ' -t f32'], 1000, 17000, 21000, [1552507523231218000, 1552507523231219000, 1552507523231235000, 1552507523231239000], 1]}
tower_0/v/gradients/AddN_4	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)', ' 1:', '(4096)'], ['(4096)', ' -N i: 2 -t f32'], 0, 12000, 15000, [1552507523241121000, 1552507523241121000, 1552507523241133000, 1552507523241136000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/random_uniform/RandomUniform	RandomUniform	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(2)'], ['(128x4096)', ' -t i32 -t f16 -seed i: 123 -seed2 i: 191'], 0, 55000, 57000, [1552507523166809000, 1552507523166809000, 1552507523166864000, 1552507523166866000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv3/Cast_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(384)', ' -DstT f32 -SrcT f16'], 1000, 12000, 15000, [1552507523279574000, 1552507523279575000, 1552507523279586000, 1552507523279589000], 1]}
v/cg/affine1/weights	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4096x4096)', ' -t f32'], 0, 2000, 3000, [1552507523166686000, 1552507523166686000, 1552507523166688000, 1552507523166689000], 1]}
tower_0/v/cg/mpool1/MaxPool	MaxPool	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x192x27x27)'], ['(128x192x13x13)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1'], 0, 811000, 814000, [1552507523196405000, 1552507523196405000, 1552507523197216000, 1552507523197219000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 1000, 31000, 34000, [1552507523223500000, 1552507523223501000, 1552507523223531000, 1552507523223534000], 1]}
tower_0/v/l2_loss/L2Loss_12	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)'], ['(1)', ' -t f32'], 1000, 453000, 456000, [1552507523167377000, 1552507523167378000, 1552507523167830000, 1552507523167833000], 1]}
tower_0/v/l2_loss/L2Loss_11	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(1)', ' -t f32'], 0, 16000, 18000, [1552507523168526000, 1552507523168526000, 1552507523168542000, 1552507523168544000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x3x227x227)', ' 1:', '(4)', ' 2:', '(128x64x55x55)'], ['(11x11x3x64)', ' -t f16 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1'], 0, 7119000, 7125000, [1552507523306740000, 1552507523306740000, 1552507523313859000, 1552507523313865000], 1]}
tower_0/v/l2_loss/L2Loss_3	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)'], ['(1)', ' -t f32'], 1000, 13000, 15000, [1552507523176832000, 1552507523176833000, 1552507523176845000, 1552507523176847000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 1000, 2000, 3000, [1552507523197222000, 1552507523197223000, 1552507523197224000, 1552507523197225000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_7_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)'], ['(384)', ' -t f32'], 1000, 13000, 15000, [1552507523177176000, 1552507523177177000, 1552507523177189000, 1552507523177191000], 1]}
