Node	Time
17.9908608	GPU-0	tower_0	v	cg	conv0	conv2d	Conv2D	5.9ms 3TOps 30GBs 0:(128x3x227x227) 1:(11x11x3x64)->(128x64x55x55)
0.000524288	GPU-0	tower_0	v	cg	dropout0_1	dropout	dropout	mul	0.0ms 0TOps 210GBs 0:(128x4096) 1:(128x4096)->(128x4096)
0.0003072	GPU-0	tower_0	v	gradients	AddN_13	0.0ms 0TOps 111GBs 0:(5x5x64x192) 1:(5x5x64x192)->(5x5x64x192) -N i: 2
2.56e-07	GPU-0	tower_0	v	mul_11	0.0ms 0TOps 0GBs 0:(256) 1:(1)->(256)
1e-09	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv3	biases	ApplyGradientDescent	0.0ms 0TOps 0GBs 0:(384) 1:(1) 2:(384)->(384)
1e-09	GPU-0	v	cg	conv1	conv2d	kernel	read	0.0ms 0TOps 0GBs 0:(5x5x64x192)->(5x5x64x192)
0.0003072	GPU-0	tower_0	v	mul_4	0.0ms 0TOps 120GBs 0:(5x5x64x192) 1:(1)->(5x5x64x192)
9.663676416	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine0	xw_plus_b	MatMul_grad	MatMul_1	2.9ms 3TOps 55GBs 0:(128x9216) 1:(128x4096)->(9216x4096)
0.017915904	GPU-0	tower_0	v	cg	conv1	Relu	0.6ms 0TOps 240GBs 0:(128x192x27x27)->(128x192x27x27)
0.000524288	GPU-0	tower_0	v	cg	affine0	xw_plus_b	0.0ms 0TOps 96GBs 0:(128x4096) 1:(4096)->(128x4096)
1e-09	GPU-0	v	cg	affine1	biases	0.0ms 0TOps 0GBs 0:(none)->(4096)
1e-09	GPU-0	tower_0	v	gradients	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	value_grad	Select	0.0ms 0TOps 0GBs 0:(1) 1:(1) 2:(1)->(1)
4.096e-06	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_13_grad	mul	0.1ms 0TOps 0GBs 0:(4096) 1:(1)->(4096)
1e-09	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv1	biases	ApplyGradientDescent	0.0ms 0TOps 0GBs 0:(192) 1:(1) 2:(192)->(192)
28.707913728	GPU-0	tower_0	v	cg	conv2	conv2d	Conv2D	5.3ms 5TOps 10GBs 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13)
0.000128128	GPU-0	tower_0	v	cg	affine2	xw_plus_b	0.0ms 0TOps 56GBs 0:(128x1001) 1:(1001)->(128x1001)
0.004100096	GPU-0	tower_0	v	mul_16	0.2ms 0TOps 147GBs 0:(4096x1001) 1:(1)->(4096x1001)
38.277218304	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv4	conv2d	Conv2D_grad	Conv2DBackpropInput	6.0ms 6TOps 10GBs 0:(4) 1:(3x3x384x256) 2:(128x256x13x13)->(128x384x13x13)
57.415827456	GPU-0	tower_0	v	cg	conv3	conv2d	Conv2D	8.4ms 7TOps 9GBs 0:(128x384x13x13) 1:(3x3x384x384)->(128x384x13x13)
1e-09	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv3	conv2d	kernel	ApplyGradientDescent	0.1ms 0TOps 144GBs 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384)
1e-09	GPU-0	average_loss	Mean	0.0ms 0TOps 0GBs 0:(1) 1:(1)->(1)
1e-09	GPU-0	Cast	0.0ms 0TOps 7GBs 0:(11x11x3x64)->(11x11x3x64) -DstT f16 -SrcT f32
1e-09	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine1	Cast_grad	Cast	0.8ms 0TOps 176GBs 0:(4096x4096)->(4096x4096) -DstT f32 -SrcT f16
1e-09	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	affine2	biases	ApplyGradientDescent	0.0ms 0TOps 1GBs 0:(1001) 1:(1) 2:(1001)->(1001)
1e-09	GPU-0	v	cg	affine0	weights	0.0ms 0TOps 0GBs 0:(none)->(9216x4096)
6.9695e-05	GPU-0	tower_0	v	l2_loss	L2Loss	0.0ms 0TOps 2GBs 0:(11x11x3x64)->(1)
1e-09	GPU-0	tower_0	v	gradients	Cast_1_grad	Cast	0.0ms 0TOps 114GBs 0:(5x5x64x192)->(5x5x64x192) -DstT f32 -SrcT f16
57.3308928	GPU-0	tower_0	v	cg	conv1	conv2d	Conv2D	5.1ms 11TOps 19GBs 0:(128x64x27x27) 1:(5x5x64x192)->(128x192x27x27)
1e-09	GPU-0	tower_0	v	gradients	Cast_4_grad	Cast	0.0ms 0TOps 153GBs 0:(3x3x384x256)->(3x3x384x256) -DstT f32 -SrcT f16
38.277218304	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv4	conv2d	Conv2D_grad	Conv2DBackpropFilter	5.7ms 7TOps 10GBs 0:(128x384x13x13) 1:(4) 2:(128x256x13x13)->(3x3x384x256)
0.000663552	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_4_grad	mul	0.1ms 0TOps 51GBs 0:(3x3x192x384) 1:(1)->(3x3x192x384)
0.00256512256	GPU-0	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	xentropy	xentropy	0.2ms 0TOps 4GBs 0:(128x1001) 1:(128)->(128)(128x1001)
