Node	Time
5859684.2105263155	GPU-0	tower_0	v	cg	conv0	conv2d	Conv2D	5.9ms 3TOps 30GBs 0:(128x3x227x227) 1:(11x11x3x64)->(128x64x55x55)
29921.052631578947	GPU-0	tower_0	v	cg	dropout0_1	dropout	dropout	mul	0.0ms 0TOps 210GBs 0:(128x4096) 1:(128x4096)->(128x4096)
33157.89473684211	GPU-0	tower_0	v	gradients	AddN_13	0.0ms 0TOps 111GBs 0:(5x5x64x192) 1:(5x5x64x192)->(5x5x64x192) -N i: 2
12736.84210526316	GPU-0	tower_0	v	mul_11	0.0ms 0TOps 0GBs 0:(256) 1:(1)->(256)
11157.894736842105	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv3	biases	ApplyGradientDescent	0.0ms 0TOps 0GBs 0:(384) 1:(1) 2:(384)->(384)
684.2105263157895	GPU-0	v	cg	conv1	conv2d	kernel	read	0.0ms 0TOps 0GBs 0:(5x5x64x192)->(5x5x64x192)
20421.052631578947	GPU-0	tower_0	v	mul_4	0.0ms 0TOps 120GBs 0:(5x5x64x192) 1:(1)->(5x5x64x192)
2895026.3157894737	GPU-0	tower_0	v	gradients	tower_0	v	cg	affine0	xw_plus_b	MatMul_grad	MatMul_1	2.9ms 3TOps 55GBs 0:(128x9216) 1:(128x4096)->(9216x4096)
597026.3157894737	GPU-0	tower_0	v	cg	conv1	Relu	0.6ms 0TOps 240GBs 0:(128x192x27x27)->(128x192x27x27)
43868.42105263158	GPU-0	tower_0	v	cg	affine0	xw_plus_b	0.0ms 0TOps 96GBs 0:(128x4096) 1:(4096)->(128x4096)
2105.2631578947367	GPU-0	v	cg	affine1	biases	0.0ms 0TOps 0GBs 0:(none)->(4096)
40657.89473684211	GPU-0	tower_0	v	gradients	tower_0	v	xentropy	sparse_softmax_cross_entropy_loss	value_grad	Select	0.0ms 0TOps 0GBs 0:(1) 1:(1) 2:(1)->(1)
89394.73684210527	GPU-0	tower_0	v	gradients	tower_0	v	l2_loss	L2Loss_13_grad	mul	0.1ms 0TOps 0GBs 0:(4096) 1:(1)->(4096)
11500.0	GPU-0	append_apply_gradient_ops	GradientDescent	update_v	cg	conv1	biases	ApplyGradientDescent	0.0ms 0TOps 0GBs 0:(192) 1:(1) 2:(192)->(192)
5337473.684210527	GPU-0	tower_0	v	cg	conv2	conv2d	Conv2D	5.3ms 5TOps 10GBs 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13)
18394.736842105263	GPU-0	tower_0	v	cg	affine2	xw_plus_b	0.0ms 0TOps 56GBs 0:(128x1001) 1:(1001)->(128x1001)
222526.31578947368	GPU-0	tower_0	v	mul_16	0.2ms 0TOps 147GBs 0:(4096x1001) 1:(1)->(4096x1001)
5968789.47368421	GPU-0	tower_0	v	gradients	tower_0	v	cg	conv4	conv2d	Conv2D_grad	Conv2DBackpropInput	6.0ms 6TOps 10GBs 0:(4) 1:(3x3x384x256) 2:(128x256x13x13)->(128x384x13x13)
8366684.2105263155	GPU-0	tower_0	v	cg	conv3	conv2d	Conv2D	8.4ms 7TOps 9GBs 0:(128x384x13x13) 1:(3x3x384x384)->(128x384x13x13)
