Node	Time
12552.631578947368	GPU-0	ApplyGradientDescent	256 -use_locking 0	256	1 256	0.0ms 0TOps 0GBs
51289.47368421053	GPU-0	L2Loss	1 	3x3x192x384	-	0.1ms 0TOps 50GBs
529184.2105263158	GPU-0	BiasAdd	128x384x13x13 f16	128x384x13x13	384	0.5ms 0TOps 130GBs
1342.1052631578948	GPU-0	VariableV2	64 	none	-	0.0ms 0TOps 0GBs
32605.263157894737	GPU-0	Mul	128x4096 f16	128x4096	128x4096	0.0ms 0TOps 190GBs
710.5263157894736	GPU-0	Identity	4096x4096 	4096x4096	-	0.0ms 0TOps 0GBs
42263.15789473684	GPU-0	BiasAdd	128x4096 f16	128x4096	4096	0.0ms 0TOps 100GBs
329894.7368421053	GPU-0	MatMul	128x1001 f16	128x4096	4096x1001	0.3ms 3TOps 60GBs
4844894.736842105	GPU-0	Conv2DBackpropInput	128x192x13x13 f16 same_pad lib	3x3x192x384	128x384x13x13	4.8ms 6TOps 10GBs
12526.315789473683	GPU-0	Mul	4096 	4096	1	0.0ms 0TOps 0GBs
1763.1578947368423	GPU-0	VariableV2	128x227x227x3 f16	none	-	0.0ms 0TOps 0GBs
986.8421052631579	CPU-0	_Retval	none 	1	-	0.0ms 0TOps 0GBs
55815.78947368421	GPU-0	Mul	3x3x384x256 	3x3x384x256	1	0.1ms 0TOps 130GBs
168289.47368421053	GPU-0	Reciprocal	1 	1	-	0.2ms 0TOps 0GBs
31736.842105263157	GPU-0	ApplyGradientDescent	5x5x64x192 -use_locking 0	5x5x64x192	1 5x5x64x192	0.0ms 0TOps 120GBs
9842.105263157895	GPU-0	Cast	256 -DstT f16 -SrcT f32 	256	-	0.0ms 0TOps 0GBs
77394.73684210527	GPU-0	ApplyGradientDescent	3x3x384x256 -use_locking 0	3x3x384x256	1 3x3x384x256	0.1ms 0TOps 140GBs
11368.421052631578	GPU-0	AddN	384 -N i: 2 	384	384	0.0ms 0TOps 0GBs
57684.21052631579	GPU-0	Mul	1 	1	1	0.1ms 0TOps 0GBs
1110157.894736842	GPU-0	MatMul	128x4096 f16	128x4096	4096x4096	1.1ms 4TOps 60GBs
31684.21052631579	GPU-0	Mul	128x4096 f16	1	128x4096	0.0ms 0TOps 130GBs
