Op_key, op_path, op_type, op_device, io_shapes, stream_all_time ,sum_stream_n_times, replica_gpu_compute_time, replica_cpu_compute_time,memcpy_time, total_time, stream_all_calls, sum_stream_n_calls,replica_gpu_compute_calls, replica_cpu_compute_calls, memcpy_calls, total_calls, all_start
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value_grad/Select@GPU-0@ 0:(1) 1:(1) 2:(1)->(1) -t f32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value_grad/Select,Select,GPU-0, 0:(1) 1:(1) 2:(1)->(1) -t f32,0,0,21000,0,0,0,0,0,1,0,0,0,[1552507523167004000, 1552507523167006000, 1552507523167027000, 1552507523167030000]
tower_0/v/l2_loss/L2Loss_5@GPU-0@ 0:(384)->(1) -t f32,tower_0/v/l2_loss/L2Loss_5,L2Loss,GPU-0, 0:(384)->(1) -t f32,0,0,13000,0,0,0,0,0,1,0,0,0,[1552507523177054000, 1552507523177054000, 1552507523177067000, 1552507523177069000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(3x3x384x384) 1:(128x384x13x13)->(4),ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/ShapeN-matshapes-1,ShapeN-matshapes-1,GPU-0, 0:(3x3x384x384) 1:(128x384x13x13)->(4),0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523203306000, 1552507523203306000, 1552507523203307000, 1552507523203308000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul@GPU-0@ 0:(4096) 1:(1)->(4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_13_grad/mul,Mul,GPU-0, 0:(4096) 1:(1)->(4096) -t f32,0,0,2482000,0,0,0,0,0,1,0,0,0,[1552507523170552000, 1552507523170553000, 1552507523173035000, 1552507523173043000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent@GPU-0@ 0:(192) 1:(1) 2:(192)->(192) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent,ApplyGradientDescent,GPU-0, 0:(192) 1:(1) 2:(192)->(192) -t f32 -use_locking 0,0,0,12000,0,0,0,0,0,1,0,0,0,[1552507523313946000, 1552507523313946000, 1552507523313958000, 1552507523313960000]
tower_0/v/cg/conv2/conv2d/Conv2D@GPU-0@ 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/cg/conv2/conv2d/Conv2D,Conv2D,GPU-0, 0:(128x192x13x13) 1:(3x3x192x384)->(128x384x13x13) -t f16 -data_format NHWC -p s -cudnn 1,0,0,5280000,0,0,0,0,0,1,0,0,0,[1552507523197229000, 1552507523197230000, 1552507523202510000, 1552507523202513000]
tower_0/v/cg/affine2/xw_plus_b@GPU-0@ 0:(128x1001) 1:(1001)->(128x1001) -t f16 -data_format NHWC,tower_0/v/cg/affine2/xw_plus_b,BiasAdd,GPU-0, 0:(128x1001) 1:(1001)->(128x1001) -t f16 -data_format NHWC,0,0,19000,0,0,0,0,0,1,0,0,0,[1552507523223889000, 1552507523223890000, 1552507523223909000, 1552507523223912000]
PermConstNHWCToNCHW-LayoutOptimizer@GPU-0@ 0:(none)->(4),PermConstNHWCToNCHW-LayoutOptimizer,Const,GPU-0, 0:(none)->(4),0,0,500,0,0,0,0,0,1,0,0,0,[1552507523166718000, 1552507523166718200, 1552507523166718700, 1552507523166719000]
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput@GPU-0@ 0:(4) 1:(3x3x384x256) 2:(128x256x13x13)->(128x384x13x13) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput,Conv2DBackpropInput,GPU-0, 0:(4) 1:(3x3x384x256) 2:(128x256x13x13)->(128x384x13x13) -t f16 -data_format NHWC -p s -cudnn 1,0,0,5935000,0,0,0,0,0,1,0,0,0,[1552507523250218000, 1552507523250219000, 1552507523256154000, 1552507523256159000]
tower_0/v/mul_12@GPU-0@ 0:(9216x4096) 1:(1)->(9216x4096) -t f32,tower_0/v/mul_12,Mul,GPU-0, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,0,0,1968000,0,0,0,0,0,1,0,0,0,[1552507523244128000, 1552507523244128000, 1552507523246096000, 1552507523246098000]
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent@GPU-0@ 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/conv2d/kernel/ApplyGradientDescent,ApplyGradientDescent,GPU-0, 0:(3x3x384x384) 1:(1) 2:(3x3x384x384)->(3x3x384x384) -t f32 -use_locking 0,0,0,111000,0,0,0,0,0,1,0,0,0,[1552507523292850000, 1552507523292850000, 1552507523292961000, 1552507523292964000]
average_loss/Mean@GPU-0@ 0:(1) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,average_loss/Mean,Mean,GPU-0, 0:(1) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,0,0,2000,0,0,0,0,0,1,0,0,0,[1552507523229807000, 1552507523229807000, 1552507523229809000, 1552507523229811000]
Cast@GPU-0@ 0:(11x11x3x64)->(11x11x3x64) -DstT f16 -SrcT f32,Cast,Cast,GPU-0, 0:(11x11x3x64)->(11x11x3x64) -DstT f16 -SrcT f32,0,0,13000,0,0,0,0,0,1,0,0,0,[1552507523175521000, 1552507523175521000, 1552507523175534000, 1552507523175536000]
tower_0/v/gradients/tower_0/v/cg/affine1/Cast_grad/Cast@GPU-0@ 0:(4096x4096)->(4096x4096) -DstT f32 -SrcT f16,tower_0/v/gradients/tower_0/v/cg/affine1/Cast_grad/Cast,Cast,GPU-0, 0:(4096x4096)->(4096x4096) -DstT f32 -SrcT f16,0,0,758000,0,0,0,0,0,1,0,0,0,[1552507523229006000, 1552507523229006000, 1552507523229764000, 1552507523229766000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent@GPU-0@ 0:(1001) 1:(1) 2:(1001)->(1001) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent,ApplyGradientDescent,GPU-0, 0:(1001) 1:(1) 2:(1001)->(1001) -t f32 -use_locking 0,0,0,15000,0,0,0,0,0,1,0,0,0,[1552507523228648000, 1552507523228648000, 1552507523228663000, 1552507523228666000]
v/cg/affine0/weights@GPU-0@ 0:(none)->(9216x4096) -t f32,v/cg/affine0/weights,VariableV2,GPU-0, 0:(none)->(9216x4096) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507523166708000, 1552507523166708000, 1552507523166709000, 1552507523166710000]
tower_0/v/l2_loss/L2Loss@GPU-0@ 0:(11x11x3x64)->(1) -t f32,tower_0/v/l2_loss/L2Loss,L2Loss,GPU-0, 0:(11x11x3x64)->(1) -t f32,0,0,462000,0,0,0,0,0,1,0,0,0,[1552507523175054000, 1552507523175054000, 1552507523175516000, 1552507523175519000]
tower_0/v/gradients/Cast_1_grad/Cast@GPU-0@ 0:(5x5x64x192)->(5x5x64x192) -DstT f32 -SrcT f16,tower_0/v/gradients/Cast_1_grad/Cast,Cast,GPU-0, 0:(5x5x64x192)->(5x5x64x192) -DstT f32 -SrcT f16,0,0,21000,0,0,0,0,0,1,0,0,0,[1552507523304077000, 1552507523304077000, 1552507523304098000, 1552507523304101000]
tower_0/v/cg/conv1/conv2d/Conv2D@GPU-0@ 0:(128x64x27x27) 1:(5x5x64x192)->(128x192x27x27) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/cg/conv1/conv2d/Conv2D,Conv2D,GPU-0, 0:(128x64x27x27) 1:(5x5x64x192)->(128x192x27x27) -t f16 -data_format NHWC -p s -cudnn 1,0,0,7128000,0,0,0,0,0,1,0,0,0,[1552507523187595000, 1552507523187595000, 1552507523194723000, 1552507523194729000]
tower_0/v/gradients/Cast_4_grad/Cast@GPU-0@ 0:(3x3x384x256)->(3x3x384x256) -DstT f32 -SrcT f16,tower_0/v/gradients/Cast_4_grad/Cast,Cast,GPU-0, 0:(3x3x384x256)->(3x3x384x256) -DstT f32 -SrcT f16,0,0,46000,0,0,0,0,0,1,0,0,0,[1552507523262582000, 1552507523262582000, 1552507523262628000, 1552507523262631000]
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter@GPU-0@ 0:(128x384x13x13) 1:(4) 2:(128x256x13x13)->(3x3x384x256) -t f16 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropFilter,Conv2DBackpropFilter,GPU-0, 0:(128x384x13x13) 1:(4) 2:(128x256x13x13)->(3x3x384x256) -t f16 -data_format NHWC -p s -cudnn 1,0,0,5644000,0,0,0,0,0,1,0,0,0,[1552507523256390000, 1552507523256390000, 1552507523262034000, 1552507523262037000]
tower_0/v/mul_7@GPU-0@ 0:(384) 1:(1)->(384) -t f32,tower_0/v/mul_7,Mul,GPU-0, 0:(384) 1:(1)->(384) -t f32,0,0,13000,0,0,0,0,0,1,0,0,0,[1552507523302532000, 1552507523302532000, 1552507523302545000, 1552507523302547000]
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy@GPU-0@ 0:(128x1001) 1:(128)->(128)(128x1001 slot 1 slot ) -t f32 -Tlabels i32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy,SparseSoftmaxCrossEntropyWithLogits,GPU-0, 0:(128x1001) 1:(128)->(128)(128x1001 slot 1 slot ) -t f32 -Tlabels i32,0,0,248000,0,0,0,0,0,1,0,0,0,[1552507523223932000, 1552507523223932000, 1552507523224180000, 1552507523224183000]
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@ 0:(none)->(4),tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer,Const,GPU-0, 0:(none)->(4),0,0,500,0,0,0,0,0,1,0,0,0,[1552507523212543000, 1552507523212543200, 1552507523212543700, 1552507523212546000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(3x3x384x256) 1:(128x384x13x13)->(4),ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1,ShapeN-matshapes-1,GPU-0, 0:(3x3x384x256) 1:(128x384x13x13)->(4),0,0,500,0,0,0,0,0,1,0,0,0,[1552507523212547000, 1552507523212547200, 1552507523212547700, 1552507523212549000]
v/cg/affine1/weights@GPU-0@ 0:(none)->(4096x4096) -t f32,v/cg/affine1/weights,VariableV2,GPU-0, 0:(none)->(4096x4096) -t f32,0,0,2000,0,0,0,0,0,1,0,0,0,[1552507523166686000, 1552507523166686000, 1552507523166688000, 1552507523166689000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul@GPU-0@ 0:(11x11x3x64) 1:(1)->(11x11x3x64) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_grad/mul,Mul,GPU-0, 0:(11x11x3x64) 1:(1)->(11x11x3x64) -t f32,0,0,12000,0,0,0,0,0,1,0,0,0,[1552507523176725000, 1552507523176726000, 1552507523176738000, 1552507523176740000]
